Provinsi,NamaKab/Kota,KodeKab/Kota,Sumber air minum,Jumlah rumah tangga
JAWA TIMUR,NGAWI,3521,Listrik PLN,"117,764"
JAWA TIMUR,NGAWI,3521,Listrik non-PLN,596
JAWA TIMUR,NGAWI,3521,Tidak ada listrik,425
JAWA TIMUR,BOJONEGORO,3522,Listrik PLN,"162,473"
JAWA TIMUR,BOJONEGORO,3522,Listrik non-PLN,"1,467"
JAWA TIMUR,BOJONEGORO,3522,Tidak ada listrik,681
JAWA TIMUR,TUBAN,3523,Listrik PLN,"122,800"
JAWA TIMUR,TUBAN,3523,Listrik non-PLN,"1,575"
JAWA TIMUR,TUBAN,3523,Tidak ada listrik,471
JAWA TIMUR,LAMONGAN,3524,Listrik PLN,"115,096"
JAWA TIMUR,LAMONGAN,3524,Listrik non-PLN,0
JAWA TIMUR,LAMONGAN,3524,Tidak ada listrik,84
JAWA TIMUR,GRESIK,3525,Listrik PLN,"94,372"
JAWA TIMUR,GRESIK,3525,Listrik non-PLN,"1,088"
JAWA TIMUR,GRESIK,3525,Tidak ada listrik,361
JAWA TIMUR,BANGKALAN,3526,Listrik PLN,"125,153"
JAWA TIMUR,BANGKALAN,3526,Listrik non-PLN,"1,889"
JAWA TIMUR,BANGKALAN,3526,Tidak ada listrik,"1,047"
JAWA TIMUR,SAMPANG,3527,Listrik PLN,"135,414"
JAWA TIMUR,SAMPANG,3527,Listrik non-PLN,444
JAWA TIMUR,SAMPANG,3527,Tidak ada listrik,413
JAWA TIMUR,PAMEKASAN,3528,Listrik PLN,"123,533"
JAWA TIMUR,PAMEKASAN,3528,Listrik non-PLN,675
JAWA TIMUR,PAMEKASAN,3528,Tidak ada listrik,319
JAWA TIMUR,SUMENEP,3529,Listrik PLN,"148,281"
JAWA TIMUR,SUMENEP,3529,Listrik non-PLN,"21,586"
JAWA TIMUR,SUMENEP,3529,Tidak ada listrik,"10,695"
JAWA TIMUR,KOTA KEDIRI,3571,Listrik PLN,"21,146"
JAWA TIMUR,KOTA KEDIRI,3571,Listrik non-PLN,40
JAWA TIMUR,KOTA KEDIRI,3571,Tidak ada listrik,42
JAWA TIMUR,KOTA BLITAR,3572,Listrik PLN,"7,106"
JAWA TIMUR,KOTA BLITAR,3572,Listrik non-PLN,14
JAWA TIMUR,KOTA BLITAR,3572,Tidak ada listrik,33
JAWA TIMUR,KOTA MALANG,3573,Listrik PLN,"30,901"
JAWA TIMUR,KOTA MALANG,3573,Listrik non-PLN,177
JAWA TIMUR,KOTA MALANG,3573,Tidak ada listrik,99
JAWA TIMUR,KOTA PROBOLINGGO,3574,Listrik PLN,"17,534"
JAWA TIMUR,KOTA PROBOLINGGO,3574,Listrik non-PLN,0
JAWA TIMUR,KOTA PROBOLINGGO,3574,Tidak ada listrik,12
JAWA TIMUR,KOTA PASURUAN,3575,Listrik PLN,"14,321"
JAWA TIMUR,KOTA PASURUAN,3575,Listrik non-PLN,0
JAWA TIMUR,KOTA PASURUAN,3575,Tidak ada listrik,14
JAWA TIMUR,KOTA MOJOKERTO,3576,Listrik PLN,"6,965"
JAWA TIMUR,KOTA MOJOKERTO,3576,Listrik non-PLN,0
JAWA TIMUR,KOTA MOJOKERTO,3576,Tidak ada listrik,8
JAWA TIMUR,KOTA MADIUN,3577,Listrik PLN,"7,499"
JAWA TIMUR,KOTA MADIUN,3577,Listrik non-PLN,14
JAWA TIMUR,KOTA MADIUN,3577,Tidak ada listrik,15
JAWA TIMUR,KOTA SURABAYA,3578,Listrik PLN,"146,796"
JAWA TIMUR,KOTA SURABAYA,3578,Listrik non-PLN,"2,108"
JAWA TIMUR,KOTA SURABAYA,3578,Tidak ada listrik,236
JAWA TIMUR,KOTA BATU,3579,Listrik PLN,"11,448"
JAWA TIMUR,KOTA BATU,3579,Listrik non-PLN,35
JAWA TIMUR,KOTA BATU,3579,Tidak ada listrik,37
JAWA TIMUR,TOTAL,"4,079,126",Listrik PLN,"58,785"
JAWA TIMUR,TOTAL,"4,079,126",Listrik non-PLN,"27,029"
BANTEN,PANDEGLANG,3601,Listrik PLN,"111,242"
BANTEN,PANDEGLANG,3601,Listrik non-PLN,"1,287"
BANTEN,PANDEGLANG,3601,Tidak ada listrik,813
BANTEN,LEBAK,3602,Listrik PLN,"102,597"
BANTEN,LEBAK,3602,Listrik non-PLN,577
BANTEN,LEBAK,3602,Tidak ada listrik,"2,028"
BANTEN,TANGERANG,3603,Listrik PLN,"223,876"
BANTEN,TANGERANG,3603,Listrik non-PLN,"4,858"
BANTEN,TANGERANG,3603,Tidak ada listrik,611
BANTEN,SERANG,3604,Listrik PLN,"67,925"
BANTEN,SERANG,3604,Listrik non-PLN,699
BANTEN,SERANG,3604,Tidak ada listrik,689
BANTEN,KOTA TANGERANG,3671,Listrik PLN,"68,244"
BANTEN,KOTA TANGERANG,3671,Listrik non-PLN,247
BANTEN,KOTA TANGERANG,3671,Tidak ada listrik,74
BANTEN,KOTA CILEGON,3672,Listrik PLN,"13,840"
BANTEN,KOTA CILEGON,3672,Listrik non-PLN,24
BANTEN,KOTA CILEGON,3672,Tidak ada listrik,17
BANTEN,KOTA SERANG,3673,Listrik PLN,"20,274"
BANTEN,KOTA SERANG,3673,Listrik non-PLN,155
BANTEN,KOTA SERANG,3673,Tidak ada listrik,60
BANTEN,KOTA TANGERANG SELATAN,3674,Listrik PLN,"34,144"
BANTEN,KOTA TANGERANG SELATAN,3674,Listrik non-PLN,268
BANTEN,KOTA TANGERANG SELATAN,3674,Tidak ada listrik,41
BANTEN,TOTAL,"642,142",Listrik PLN,"8,115"
BANTEN,TOTAL,"642,142",Listrik non-PLN,"4,333"
BALI,JEMBRANA,5101,Listrik PLN,"17,638"
BALI,JEMBRANA,5101,Listrik non-PLN,13
BALI,JEMBRANA,5101,Tidak ada listrik,59
BALI,TABANAN,5102,Listrik PLN,"28,927"
BALI,TABANAN,5102,Listrik non-PLN,4
BALI,TABANAN,5102,Tidak ada listrik,228
BALI,BADUNG,5103,Listrik PLN,"12,260"
BALI,BADUNG,5103,Listrik non-PLN,0
BALI,BADUNG,5103,Tidak ada listrik,41
BALI,GIANYAR,5104,Listrik PLN,"19,055"
BALI,GIANYAR,5104,Listrik non-PLN,9
BALI,GIANYAR,5104,Tidak ada listrik,35
BALI,KLUNGKUNG,5105,Listrik PLN,"10,796"
BALI,KLUNGKUNG,5105,Listrik non-PLN,186
BALI,KLUNGKUNG,5105,Tidak ada listrik,207
BALI,BANGLI,5106,Listrik PLN,"16,428"
BALI,BANGLI,5106,Listrik non-PLN,173
BALI,BANGLI,5106,Tidak ada listrik,715
BALI,KARANG ASEM,5107,Listrik PLN,"37,110"
BALI,KARANG ASEM,5107,Listrik non-PLN,164
BALI,KARANG ASEM,5107,Tidak ada listrik,"1,162"
BALI,BULELENG,5108,Listrik PLN,"60,302"
BALI,BULELENG,5108,Listrik non-PLN,363
BALI,BULELENG,5108,Tidak ada listrik,"1,317"
BALI,KOTA DENPASAR,5171,Listrik PLN,"4,703"
BALI,KOTA DENPASAR,5171,Listrik non-PLN,0
BALI,KOTA DENPASAR,5171,Tidak ada listrik,14
BALI,TOTAL,"207,219",Listrik PLN,912
BALI,TOTAL,"207,219",Listrik non-PLN,"3,778"
NUSA TENGGARA BARAT,LOMBOK BARAT,5201,Listrik PLN,"98,393"
NUSA TENGGARA BARAT,LOMBOK BARAT,5201,Listrik non-PLN,"2,425"
NUSA TENGGARA BARAT,LOMBOK BARAT,5201,Tidak ada listrik,"2,447"
NUSA TENGGARA BARAT,LOMBOK TENGAH,5202,Listrik PLN,"160,013"
NUSA TENGGARA BARAT,LOMBOK TENGAH,5202,Listrik non-PLN,"1,564"
NUSA TENGGARA BARAT,LOMBOK TENGAH,5202,Tidak ada listrik,"1,749"
NUSA TENGGARA BARAT,LOMBOK TIMUR,5203,Listrik PLN,"215,638"
NUSA TENGGARA BARAT,LOMBOK TIMUR,5203,Listrik non-PLN,"1,906"
NUSA TENGGARA BARAT,LOMBOK TIMUR,5203,Tidak ada listrik,"2,706"
NUSA TENGGARA BARAT,SUMBAWA,5204,Listrik PLN,"38,179"
NUSA TENGGARA BARAT,SUMBAWA,5204,Listrik non-PLN,"1,756"
NUSA TENGGARA BARAT,SUMBAWA,5204,Tidak ada listrik,"2,874"
NUSA TENGGARA BARAT,DOMPU,5205,Listrik PLN,"28,770"
NUSA TENGGARA BARAT,DOMPU,5205,Listrik non-PLN,309
NUSA TENGGARA BARAT,DOMPU,5205,Tidak ada listrik,"1,628"
NUSA TENGGARA BARAT,BIMA,5206,Listrik PLN,"56,596"
NUSA TENGGARA BARAT,BIMA,5206,Listrik non-PLN,"1,328"
NUSA TENGGARA BARAT,BIMA,5206,Tidak ada listrik,"3,991"
NUSA TENGGARA BARAT,SUMBAWA BARAT,5207,Listrik PLN,"13,837"
NUSA TENGGARA BARAT,SUMBAWA BARAT,5207,Listrik non-PLN,420
NUSA TENGGARA BARAT,SUMBAWA BARAT,5207,Tidak ada listrik,324
NUSA TENGGARA BARAT,LOMBOK UTARA,5208,Listrik PLN,"34,333"
NUSA TENGGARA BARAT,LOMBOK UTARA,5208,Listrik non-PLN,"1,211"
NUSA TENGGARA BARAT,LOMBOK UTARA,5208,Tidak ada listrik,977
NUSA TENGGARA BARAT,KOTA MATARAM,5271,Listrik PLN,"35,410"
NUSA TENGGARA BARAT,KOTA MATARAM,5271,Listrik non-PLN,219
NUSA TENGGARA BARAT,KOTA MATARAM,5271,Tidak ada listrik,91
NUSA TENGGARA BARAT,KOTA BIMA,5272,Listrik PLN,"15,308"
NUSA TENGGARA BARAT,KOTA BIMA,5272,Listrik non-PLN,118
NUSA TENGGARA BARAT,KOTA BIMA,5272,Tidak ada listrik,214
NUSA TENGGARA BARAT,TOTAL,"696,477",Listrik PLN,"11,256"
NUSA TENGGARA BARAT,TOTAL,"696,477",Listrik non-PLN,"17,001"
NUSA TENGGARA TIMUR,SUMBA BARAT,5301,Listrik PLN,"3,846"
NUSA TENGGARA TIMUR,SUMBA BARAT,5301,Listrik non-PLN,784
NUSA TENGGARA TIMUR,SUMBA BARAT,5301,Tidak ada listrik,"11,383"
NUSA TENGGARA TIMUR,SUMBA TIMUR,5302,Listrik PLN,"6,175"
NUSA TENGGARA TIMUR,SUMBA TIMUR,5302,Listrik non-PLN,"1,666"
NUSA TENGGARA TIMUR,SUMBA TIMUR,5302,Tidak ada listrik,"18,018"
NUSA TENGGARA TIMUR,KUPANG,5303,Listrik PLN,"20,452"
NUSA TENGGARA TIMUR,KUPANG,5303,Listrik non-PLN,"1,761"
NUSA TENGGARA TIMUR,KUPANG,5303,Tidak ada listrik,"13,667"
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5304,Listrik PLN,"21,665"
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5304,Listrik non-PLN,"4,888"
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5304,Tidak ada listrik,"48,782"
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,5305,Listrik PLN,"15,787"
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,5305,Listrik non-PLN,"1,725"
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,5305,Tidak ada listrik,"13,871"
NUSA TENGGARA TIMUR,BELU,5306,Listrik PLN,"11,054"
NUSA TENGGARA TIMUR,BELU,5306,Listrik non-PLN,"1,450"
NUSA TENGGARA TIMUR,BELU,5306,Tidak ada listrik,"8,464"
NUSA TENGGARA TIMUR,ALOR,5307,Listrik PLN,"11,850"
NUSA TENGGARA TIMUR,ALOR,5307,Listrik non-PLN,"4,057"
NUSA TENGGARA TIMUR,ALOR,5307,Tidak ada listrik,"10,270"
NUSA TENGGARA TIMUR,LEMBATA,5308,Listrik PLN,"9,303"
NUSA TENGGARA TIMUR,LEMBATA,5308,Listrik non-PLN,"3,901"
NUSA TENGGARA TIMUR,LEMBATA,5308,Tidak ada listrik,"4,003"
NUSA TENGGARA TIMUR,FLORES TIMUR,5309,Listrik PLN,"16,971"
NUSA TENGGARA TIMUR,FLORES TIMUR,5309,Listrik non-PLN,957
NUSA TENGGARA TIMUR,FLORES TIMUR,5309,Tidak ada listrik,"4,194"
NUSA TENGGARA TIMUR,SIKKA,5310,Listrik PLN,"18,828"
NUSA TENGGARA TIMUR,SIKKA,5310,Listrik non-PLN,"1,261"
NUSA TENGGARA TIMUR,SIKKA,5310,Tidak ada listrik,"14,152"
NUSA TENGGARA TIMUR,ENDE,5311,Listrik PLN,"21,403"
NUSA TENGGARA TIMUR,ENDE,5311,Listrik non-PLN,816
NUSA TENGGARA TIMUR,ENDE,5311,Tidak ada listrik,"5,539"
NUSA TENGGARA TIMUR,NGADA,5312,Listrik PLN,"7,814"
NUSA TENGGARA TIMUR,NGADA,5312,Listrik non-PLN,489
NUSA TENGGARA TIMUR,NGADA,5312,Tidak ada listrik,"3,571"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Listrik PLN,"18,264"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Listrik non-PLN,"3,006"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Tidak ada listrik,"15,418"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Listrik PLN,"11,023"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Listrik non-PLN,"2,198"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Tidak ada listrik,"5,390"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Listrik PLN,"10,943"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Listrik non-PLN,"3,107"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Tidak ada listrik,"20,166"
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Listrik PLN,"1,591"
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Listrik non-PLN,"1,283"
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Tidak ada listrik,"6,577"
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Listrik PLN,"6,336"
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Listrik non-PLN,"1,698"
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Tidak ada listrik,"38,099"
NUSA TENGGARA TIMUR,NAGEKEO,5318,Listrik PLN,"7,093"
NUSA TENGGARA TIMUR,NAGEKEO,5318,Listrik non-PLN,492
NUSA TENGGARA TIMUR,NAGEKEO,5318,Tidak ada listrik,"3,664"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Listrik PLN,"6,497"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Listrik non-PLN,"5,237"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Tidak ada listrik,"27,928"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Listrik PLN,"3,764"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Listrik non-PLN,"2,360"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Tidak ada listrik,"8,564"
NUSA TENGGARA TIMUR,MALAKA,5321,Listrik PLN,"9,126"
NUSA TENGGARA TIMUR,MALAKA,5321,Listrik non-PLN,440
NUSA TENGGARA TIMUR,MALAKA,5321,Tidak ada listrik,"12,789"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Listrik PLN,"19,060"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Listrik non-PLN,128
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Tidak ada listrik,371
NUSA TENGGARA TIMUR,TOTAL,"258,845",Listrik PLN,"43,704"
NUSA TENGGARA TIMUR,TOTAL,"258,845",Listrik non-PLN,"294,880"
KALIMANTAN BARAT,SAMBAS,6101,Listrik PLN,"38,360"
KALIMANTAN BARAT,SAMBAS,6101,Listrik non-PLN,880
KALIMANTAN BARAT,SAMBAS,6101,Tidak ada listrik,"1,860"
KALIMANTAN BARAT,BENGKAYANG,6102,Listrik PLN,"10,375"
KALIMANTAN BARAT,BENGKAYANG,6102,Listrik non-PLN,"1,199"
KALIMANTAN BARAT,BENGKAYANG,6102,Tidak ada listrik,"5,869"
KALIMANTAN BARAT,LANDAK,6103,Listrik PLN,"22,137"
KALIMANTAN BARAT,LANDAK,6103,Listrik non-PLN,"2,935"
KALIMANTAN BARAT,LANDAK,6103,Tidak ada listrik,"21,180"
KALIMANTAN BARAT,MEMPAWAH,6104,Listrik PLN,"24,147"
KALIMANTAN BARAT,MEMPAWAH,6104,Listrik non-PLN,421
KALIMANTAN BARAT,MEMPAWAH,6104,Tidak ada listrik,"1,469"
KALIMANTAN BARAT,SANGGAU,6105,Listrik PLN,"14,391"
KALIMANTAN BARAT,SANGGAU,6105,Listrik non-PLN,"3,527"
KALIMANTAN BARAT,SANGGAU,6105,Tidak ada listrik,"13,072"
KALIMANTAN BARAT,KETAPANG,6106,Listrik PLN,"22,967"
KALIMANTAN BARAT,KETAPANG,6106,Listrik non-PLN,"5,156"
KALIMANTAN BARAT,KETAPANG,6106,Tidak ada listrik,"11,777"
KALIMANTAN BARAT,SINTANG,6107,Listrik PLN,"14,706"
KALIMANTAN BARAT,SINTANG,6107,Listrik non-PLN,"5,191"
KALIMANTAN BARAT,SINTANG,6107,Tidak ada listrik,"23,028"
KALIMANTAN BARAT,KAPUAS HULU,6108,Listrik PLN,"14,680"
KALIMANTAN BARAT,KAPUAS HULU,6108,Listrik non-PLN,"4,283"
KALIMANTAN BARAT,KAPUAS HULU,6108,Tidak ada listrik,"7,598"
KALIMANTAN BARAT,SEKADAU,6109,Listrik PLN,"2,225"
KALIMANTAN BARAT,SEKADAU,6109,Listrik non-PLN,"1,722"
KALIMANTAN BARAT,SEKADAU,6109,Tidak ada listrik,"5,077"
KALIMANTAN BARAT,MELAWI,6110,Listrik PLN,"6,681"
KALIMANTAN BARAT,MELAWI,6110,Listrik non-PLN,"1,440"
KALIMANTAN BARAT,MELAWI,6110,Tidak ada listrik,"9,141"
KALIMANTAN BARAT,KAYONG UTARA,6111,Listrik PLN,"6,662"
KALIMANTAN BARAT,KAYONG UTARA,6111,Listrik non-PLN,452
KALIMANTAN BARAT,KAYONG UTARA,6111,Tidak ada listrik,"1,492"
KALIMANTAN BARAT,KUBU RAYA,6112,Listrik PLN,"45,031"
KALIMANTAN BARAT,KUBU RAYA,6112,Listrik non-PLN,"1,799"
KALIMANTAN BARAT,KUBU RAYA,6112,Tidak ada listrik,"3,943"
KALIMANTAN BARAT,KOTA PONTIANAK,6171,Listrik PLN,"23,181"
KALIMANTAN BARAT,KOTA PONTIANAK,6171,Listrik non-PLN,164
KALIMANTAN BARAT,KOTA PONTIANAK,6171,Tidak ada listrik,106
KALIMANTAN BARAT,KOTA SINGKAWANG,6172,Listrik PLN,"12,627"
KALIMANTAN BARAT,KOTA SINGKAWANG,6172,Listrik non-PLN,501
KALIMANTAN BARAT,KOTA SINGKAWANG,6172,Tidak ada listrik,666
KALIMANTAN BARAT,TOTAL,"258,170",Listrik PLN,"29,670"
KALIMANTAN BARAT,TOTAL,"258,170",Listrik non-PLN,"106,278"
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,6201,Listrik PLN,"8,388"
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,6201,Listrik non-PLN,856
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,6201,Tidak ada listrik,598
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,6202,Listrik PLN,"20,128"
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,6202,Listrik non-PLN,"2,831"
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,6202,Tidak ada listrik,"5,101"
KALIMANTAN TENGAH,KAPUAS,6203,Listrik PLN,"23,199"
KALIMANTAN TENGAH,KAPUAS,6203,Listrik non-PLN,"1,222"
KALIMANTAN TENGAH,KAPUAS,6203,Tidak ada listrik,"6,177"
KALIMANTAN TENGAH,BARITO SELATAN,6204,Listrik PLN,"3,875"
KALIMANTAN TENGAH,BARITO SELATAN,6204,Listrik non-PLN,684
KALIMANTAN TENGAH,BARITO SELATAN,6204,Tidak ada listrik,"2,553"
KALIMANTAN TENGAH,BARITO UTARA,6205,Listrik PLN,"3,079"
KALIMANTAN TENGAH,BARITO UTARA,6205,Listrik non-PLN,"1,971"
KALIMANTAN TENGAH,BARITO UTARA,6205,Tidak ada listrik,"2,190"
KALIMANTAN TENGAH,SUKAMARA,6206,Listrik PLN,"1,498"
KALIMANTAN TENGAH,SUKAMARA,6206,Listrik non-PLN,617
KALIMANTAN TENGAH,SUKAMARA,6206,Tidak ada listrik,520
KALIMANTAN TENGAH,LAMANDAU,6207,Listrik PLN,"1,117"
KALIMANTAN TENGAH,LAMANDAU,6207,Listrik non-PLN,847
KALIMANTAN TENGAH,LAMANDAU,6207,Tidak ada listrik,"1,161"
KALIMANTAN TENGAH,SERUYAN,6208,Listrik PLN,"3,779"
KALIMANTAN TENGAH,SERUYAN,6208,Listrik non-PLN,"1,987"
KALIMANTAN TENGAH,SERUYAN,6208,Tidak ada listrik,989
KALIMANTAN TENGAH,KATINGAN,6209,Listrik PLN,"6,064"
KALIMANTAN TENGAH,KATINGAN,6209,Listrik non-PLN,745
KALIMANTAN TENGAH,KATINGAN,6209,Tidak ada listrik,"2,419"
KALIMANTAN TENGAH,PULANG PISAU,6210,Listrik PLN,"9,706"
KALIMANTAN TENGAH,PULANG PISAU,6210,Listrik non-PLN,497
KALIMANTAN TENGAH,PULANG PISAU,6210,Tidak ada listrik,805
KALIMANTAN TENGAH,GUNUNG MAS,6211,Listrik PLN,442
KALIMANTAN TENGAH,GUNUNG MAS,6211,Listrik non-PLN,345
KALIMANTAN TENGAH,GUNUNG MAS,6211,Tidak ada listrik,656
KALIMANTAN TENGAH,BARITO TIMUR,6212,Listrik PLN,"3,954"
KALIMANTAN TENGAH,BARITO TIMUR,6212,Listrik non-PLN,264
KALIMANTAN TENGAH,BARITO TIMUR,6212,Tidak ada listrik,900
KALIMANTAN TENGAH,MURUNG RAYA,6213,Listrik PLN,"1,205"
KALIMANTAN TENGAH,MURUNG RAYA,6213,Listrik non-PLN,"1,733"
KALIMANTAN TENGAH,MURUNG RAYA,6213,Tidak ada listrik,"2,753"
KALIMANTAN TENGAH,KOTA PALANGKA RAYA,6271,Listrik PLN,"8,680"
KALIMANTAN TENGAH,KOTA PALANGKA RAYA,6271,Listrik non-PLN,274
KALIMANTAN TENGAH,KOTA PALANGKA RAYA,6271,Tidak ada listrik,188
KALIMANTAN TENGAH,TOTAL,"95,114",Listrik PLN,"14,873"
KALIMANTAN TENGAH,TOTAL,"95,114",Listrik non-PLN,"27,010"
KALIMANTAN SELATAN,TANAH LAUT,6301,Listrik PLN,"16,673"
KALIMANTAN SELATAN,TANAH LAUT,6301,Listrik non-PLN,402
KALIMANTAN SELATAN,TANAH LAUT,6301,Tidak ada listrik,523
KALIMANTAN SELATAN,KOTA BARU,6302,Listrik PLN,"8,892"
KALIMANTAN SELATAN,KOTA BARU,6302,Listrik non-PLN,"2,389"
KALIMANTAN SELATAN,KOTA BARU,6302,Tidak ada listrik,"3,452"
KALIMANTAN SELATAN,BANJAR,6303,Listrik PLN,"22,636"
KALIMANTAN SELATAN,BANJAR,6303,Listrik non-PLN,145
KALIMANTAN SELATAN,BANJAR,6303,Tidak ada listrik,"1,282"
KALIMANTAN SELATAN,BARITO KUALA,6304,Listrik PLN,"16,622"
KALIMANTAN SELATAN,BARITO KUALA,6304,Listrik non-PLN,220
KALIMANTAN SELATAN,BARITO KUALA,6304,Tidak ada listrik,"1,329"
KALIMANTAN SELATAN,TAPIN,6305,Listrik PLN,"5,619"
KALIMANTAN SELATAN,TAPIN,6305,Listrik non-PLN,79
KALIMANTAN SELATAN,TAPIN,6305,Tidak ada listrik,735
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,6306,Listrik PLN,"19,324"
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,6306,Listrik non-PLN,275
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,6306,Tidak ada listrik,"1,912"
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,6307,Listrik PLN,"23,325"
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,6307,Listrik non-PLN,798
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,6307,Tidak ada listrik,"2,408"
KALIMANTAN SELATAN,HULU SUNGAI UTARA,6308,Listrik PLN,"24,674"
KALIMANTAN SELATAN,HULU SUNGAI UTARA,6308,Listrik non-PLN,503
KALIMANTAN SELATAN,HULU SUNGAI UTARA,6308,Tidak ada listrik,823
KALIMANTAN SELATAN,TABALONG,6309,Listrik PLN,"17,942"
KALIMANTAN SELATAN,TABALONG,6309,Listrik non-PLN,494
KALIMANTAN SELATAN,TABALONG,6309,Tidak ada listrik,814
KALIMANTAN SELATAN,TANAH BUMBU,6310,Listrik PLN,"15,121"
KALIMANTAN SELATAN,TANAH BUMBU,6310,Listrik non-PLN,713
KALIMANTAN SELATAN,TANAH BUMBU,6310,Tidak ada listrik,923
KALIMANTAN SELATAN,BALANGAN,6311,Listrik PLN,"5,926"
KALIMANTAN SELATAN,BALANGAN,6311,Listrik non-PLN,152
KALIMANTAN SELATAN,BALANGAN,6311,Tidak ada listrik,"1,354"
KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,Listrik PLN,"36,472"
KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,Listrik non-PLN,94
KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,Tidak ada listrik,67
KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,Listrik PLN,"10,563"
KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,Listrik non-PLN,95
KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,Tidak ada listrik,123
KALIMANTAN SELATAN,TOTAL,"223,789",Listrik PLN,"6,359"
KALIMANTAN SELATAN,TOTAL,"223,789",Listrik non-PLN,"15,745"
KALIMANTAN TIMUR,PASER,6401,Listrik PLN,"14,256"
KALIMANTAN TIMUR,PASER,6401,Listrik non-PLN,"4,921"
KALIMANTAN TIMUR,PASER,6401,Tidak ada listrik,"2,249"
KALIMANTAN TIMUR,KUTAI BARAT,6402,Listrik PLN,"4,300"
KALIMANTAN TIMUR,KUTAI BARAT,6402,Listrik non-PLN,"3,042"
KALIMANTAN TIMUR,KUTAI BARAT,6402,Tidak ada listrik,"2,808"
KALIMANTAN TIMUR,KUTAI KARTANEGARA,6403,Listrik PLN,"28,039"
KALIMANTAN TIMUR,KUTAI KARTANEGARA,6403,Listrik non-PLN,"5,140"
KALIMANTAN TIMUR,KUTAI KARTANEGARA,6403,Tidak ada listrik,"2,640"
KALIMANTAN TIMUR,KUTAI TIMUR,6404,Listrik PLN,"10,655"
KALIMANTAN TIMUR,KUTAI TIMUR,6404,Listrik non-PLN,"8,443"
KALIMANTAN TIMUR,KUTAI TIMUR,6404,Tidak ada listrik,"3,236"
KALIMANTAN TIMUR,BERAU,6405,Listrik PLN,"4,653"
KALIMANTAN TIMUR,BERAU,6405,Listrik non-PLN,"1,901"
KALIMANTAN TIMUR,BERAU,6405,Tidak ada listrik,"1,415"
KALIMANTAN TIMUR,PENAJAM PASER UTARA,6409,Listrik PLN,"9,910"
KALIMANTAN TIMUR,PENAJAM PASER UTARA,6409,Listrik non-PLN,246
KALIMANTAN TIMUR,PENAJAM PASER UTARA,6409,Tidak ada listrik,347
KALIMANTAN TIMUR,MAHAKAM HULU,6411,Listrik PLN,286
KALIMANTAN TIMUR,MAHAKAM HULU,6411,Listrik non-PLN,"1,334"
KALIMANTAN TIMUR,MAHAKAM HULU,6411,Tidak ada listrik,493
KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,Listrik PLN,"24,254"
