Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga ,Status jamban
SULAWESI TENGGARA,BOMBANA,7406,"9,323",Tidak ada
SULAWESI TENGGARA,WAKATOBI,7407,"4,274",Jamban Sendiri
SULAWESI TENGGARA,WAKATOBI,7407,511,Jamban Bersama/Umum
SULAWESI TENGGARA,WAKATOBI,7407,"2,228",Tidak ada
SULAWESI TENGGARA,KOLAKA UTARA,7408,"8,394",Jamban Sendiri
SULAWESI TENGGARA,KOLAKA UTARA,7408,"1,015",Jamban Bersama/Umum
SULAWESI TENGGARA,KOLAKA UTARA,7408,"7,237",Tidak ada
SULAWESI TENGGARA,BUTON UTARA,7409,"2,499",Jamban Sendiri
SULAWESI TENGGARA,BUTON UTARA,7409,"1,117",Jamban Bersama/Umum
SULAWESI TENGGARA,BUTON UTARA,7409,"3,250",Tidak ada
SULAWESI TENGGARA,KONAWE UTARA,7410,"2,137",Jamban Sendiri
SULAWESI TENGGARA,KONAWE UTARA,7410,479,Jamban Bersama/Umum
SULAWESI TENGGARA,KONAWE UTARA,7410,"2,738",Tidak ada
SULAWESI TENGGARA,KOLAKA TIMUR,7411,"4,339",Jamban Sendiri
SULAWESI TENGGARA,KOLAKA TIMUR,7411,976,Jamban Bersama/Umum
SULAWESI TENGGARA,KOLAKA TIMUR,7411,"4,518",Tidak ada
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,"1,895",Jamban Sendiri
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,420,Jamban Bersama/Umum
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,"3,085",Tidak ada
SULAWESI TENGGARA,MUNA BARAT,7413,"3,694",Jamban Sendiri
SULAWESI TENGGARA,MUNA BARAT,7413,"1,513",Jamban Bersama/Umum
SULAWESI TENGGARA,MUNA BARAT,7413,"6,398",Tidak ada
SULAWESI TENGGARA,BUTON TENGAH,7414,"6,171",Jamban Sendiri
SULAWESI TENGGARA,BUTON TENGAH,7414,"1,455",Jamban Bersama/Umum
SULAWESI TENGGARA,BUTON TENGAH,7414,"5,338",Tidak ada
SULAWESI TENGGARA,BUTON SELATAN,7415,"4,194",Jamban Sendiri
SULAWESI TENGGARA,BUTON SELATAN,7415,"1,797",Jamban Bersama/Umum
SULAWESI TENGGARA,BUTON SELATAN,7415,"3,586",Tidak ada
SULAWESI TENGGARA,KOTA KENDARI,7471,"11,287",Jamban Sendiri
SULAWESI TENGGARA,KOTA KENDARI,7471,"3,628",Jamban Bersama/Umum
SULAWESI TENGGARA,KOTA KENDARI,7471,"2,574",Tidak ada
SULAWESI TENGGARA,KOTA BAUBAU,7472,"6,244",Jamban Sendiri
SULAWESI TENGGARA,KOTA BAUBAU,7472,"5,331",Jamban Bersama/Umum
SULAWESI TENGGARA,KOTA BAUBAU,7472,"1,019",Tidak ada
GORONTALO,BOALEMO,7501,"2,422",Jamban Sendiri
GORONTALO,BOALEMO,7501,"3,375",Jamban Bersama/Umum
GORONTALO,BOALEMO,7501,"8,939",Tidak ada
GORONTALO,GORONTALO,7502,"9,755",Jamban Sendiri
GORONTALO,GORONTALO,7502,"11,102",Jamban Bersama/Umum
GORONTALO,GORONTALO,7502,"23,872",Tidak ada
GORONTALO,POHUWATO,7503,"1,882",Jamban Sendiri
GORONTALO,POHUWATO,7503,"2,471",Jamban Bersama/Umum
GORONTALO,POHUWATO,7503,"7,005",Tidak ada
GORONTALO,BONE BOLANGO,7504,"2,098",Jamban Sendiri
GORONTALO,BONE BOLANGO,7504,"3,449",Jamban Bersama/Umum
GORONTALO,BONE BOLANGO,7504,"8,563",Tidak ada
GORONTALO,GORONTALO UTARA,7505,"1,082",Jamban Sendiri
GORONTALO,GORONTALO UTARA,7505,"1,901",Jamban Bersama/Umum
GORONTALO,GORONTALO UTARA,7505,"8,990",Tidak ada
GORONTALO,KOTA GORONTALO,7571,"5,337",Jamban Sendiri
GORONTALO,KOTA GORONTALO,7571,"5,573",Jamban Bersama/Umum
GORONTALO,KOTA GORONTALO,7571,"2,096",Tidak ada
SULAWESI BARAT,MAJENE,7601,"5,350",Jamban Sendiri
SULAWESI BARAT,MAJENE,7601,"3,647",Jamban Bersama/Umum
SULAWESI BARAT,MAJENE,7601,"9,107",Tidak ada
SULAWESI BARAT,POLEWALI MANDAR,7602,"13,733",Jamban Sendiri
SULAWESI BARAT,POLEWALI MANDAR,7602,"6,316",Jamban Bersama/Umum
SULAWESI BARAT,POLEWALI MANDAR,7602,"22,886",Tidak ada
SULAWESI BARAT,MAMASA,7603,"6,170",Jamban Sendiri
SULAWESI BARAT,MAMASA,7603,"4,810",Jamban Bersama/Umum
SULAWESI BARAT,MAMASA,7603,"9,738",Tidak ada
SULAWESI BARAT,MAMUJU,7604,"3,728",Jamban Sendiri
SULAWESI BARAT,MAMUJU,7604,"1,679",Jamban Bersama/Umum
SULAWESI BARAT,MAMUJU,7604,"13,171",Tidak ada
SULAWESI BARAT,MAMUJU UTARA,7605,"2,771",Jamban Sendiri
SULAWESI BARAT,MAMUJU UTARA,7605,"1,087",Jamban Bersama/Umum
SULAWESI BARAT,MAMUJU UTARA,7605,"6,110",Tidak ada
SULAWESI BARAT,MAMUJU TENGAH,7606,"2,216",Jamban Sendiri
SULAWESI BARAT,MAMUJU TENGAH,7606,690,Jamban Bersama/Umum
SULAWESI BARAT,MAMUJU TENGAH,7606,"3,989",Tidak ada
MALUKU,MALUKU TENGGARA BARAT,8101,"4,061",Jamban Sendiri
MALUKU,MALUKU TENGGARA BARAT,8101,"2,667",Jamban Bersama/Umum
MALUKU,MALUKU TENGGARA BARAT,8101,"5,022",Tidak ada
MALUKU,MALUKU TENGGARA,8102,"2,719",Jamban Sendiri
MALUKU,MALUKU TENGGARA,8102,611,Jamban Bersama/Umum
MALUKU,MALUKU TENGGARA,8102,"3,628",Tidak ada
MALUKU,MALUKU TENGAH,8103,"16,755",Jamban Sendiri
MALUKU,MALUKU TENGAH,8103,"4,363",Jamban Bersama/Umum
MALUKU,MALUKU TENGAH,8103,"16,414",Tidak ada
MALUKU,BURU,8104,"2,482",Jamban Sendiri
MALUKU,BURU,8104,998,Jamban Bersama/Umum
MALUKU,BURU,8104,"5,050",Tidak ada
MALUKU,KEPULAUAN ARU,8105,701,Jamban Sendiri
MALUKU,KEPULAUAN ARU,8105,"2,294",Jamban Bersama/Umum
MALUKU,KEPULAUAN ARU,8105,"3,705",Tidak ada
MALUKU,SERAM BAGIAN BARAT,8106,"4,781",Jamban Sendiri
MALUKU,SERAM BAGIAN BARAT,8106,"3,758",Jamban Bersama/Umum
MALUKU,SERAM BAGIAN BARAT,8106,"11,290",Tidak ada
MALUKU,SERAM BAGIAN TIMUR,8107,775,Jamban Sendiri
MALUKU,SERAM BAGIAN TIMUR,8107,380,Jamban Bersama/Umum
MALUKU,SERAM BAGIAN TIMUR,8107,"7,830",Tidak ada
MALUKU,MALUKU BARAT DAYA,8108,"3,429",Jamban Sendiri
MALUKU,MALUKU BARAT DAYA,8108,"1,670",Jamban Bersama/Umum
MALUKU,MALUKU BARAT DAYA,8108,"4,945",Tidak ada
MALUKU,BURU SELATAN,8109,"1,160",Jamban Sendiri
MALUKU,BURU SELATAN,8109,883,Jamban Bersama/Umum
MALUKU,BURU SELATAN,8109,"3,690",Tidak ada
MALUKU,KOTA AMBON,8171,"11,793",Jamban Sendiri
MALUKU,KOTA AMBON,8171,"4,194",Jamban Bersama/Umum
MALUKU,KOTA AMBON,8171,"3,079",Tidak ada
MALUKU,KOTA TUAL,8172,"2,100",Jamban Sendiri
MALUKU,KOTA TUAL,8172,687,Jamban Bersama/Umum
MALUKU,KOTA TUAL,8172,"1,560",Tidak ada
MALUKU UTARA,HALMAHERA BARAT,8201,"1,588",Jamban Sendiri
MALUKU UTARA,HALMAHERA BARAT,8201,"3,020",Jamban Bersama/Umum
MALUKU UTARA,HALMAHERA BARAT,8201,"2,555",Tidak ada
MALUKU UTARA,HALMAHERA TENGAH,8202,"1,276",Jamban Sendiri
MALUKU UTARA,HALMAHERA TENGAH,8202,"1,273",Jamban Bersama/Umum
MALUKU UTARA,HALMAHERA TENGAH,8202,"1,499",Tidak ada
MALUKU UTARA,KEPULAUAN SULA,8203,"1,407",Jamban Sendiri
MALUKU UTARA,KEPULAUAN SULA,8203,558,Jamban Bersama/Umum
MALUKU UTARA,KEPULAUAN SULA,8203,"2,382",Tidak ada
MALUKU UTARA,HALMAHERA SELATAN,8204,"1,911",Jamban Sendiri
MALUKU UTARA,HALMAHERA SELATAN,8204,"3,209",Jamban Bersama/Umum
MALUKU UTARA,HALMAHERA SELATAN,8204,"4,406",Tidak ada
MALUKU UTARA,HALMAHERA UTARA,8205,"1,204",Jamban Sendiri
MALUKU UTARA,HALMAHERA UTARA,8205,"3,556",Jamban Bersama/Umum
MALUKU UTARA,HALMAHERA UTARA,8205,"1,743",Tidak ada
MALUKU UTARA,HALMAHERA TIMUR,8206,"1,548",Jamban Sendiri
MALUKU UTARA,HALMAHERA TIMUR,8206,"2,129",Jamban Bersama/Umum
MALUKU UTARA,HALMAHERA TIMUR,8206,"2,600",Tidak ada
MALUKU UTARA,PULAU MOROTAI,8207,158,Jamban Sendiri
MALUKU UTARA,PULAU MOROTAI,8207,965,Jamban Bersama/Umum
MALUKU UTARA,PULAU MOROTAI,8207,"2,385",Tidak ada
MALUKU UTARA,PULAU TALIABU,8208,587,Jamban Sendiri
MALUKU UTARA,PULAU TALIABU,8208,214,Jamban Bersama/Umum
MALUKU UTARA,PULAU TALIABU,8208,"1,693",Tidak ada
MALUKU UTARA,KOTA TERNATE,8271,"2,330",Jamban Sendiri
MALUKU UTARA,KOTA TERNATE,8271,761,Jamban Bersama/Umum
MALUKU UTARA,KOTA TERNATE,8271,428,Tidak ada
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,"3,283",Jamban Sendiri
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,"1,955",Jamban Bersama/Umum
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,839,Tidak ada
PAPUA BARAT,FAKFAK,9101,"4,228",Jamban Sendiri
PAPUA BARAT,FAKFAK,9101,"2,814",Jamban Bersama/Umum
PAPUA BARAT,FAKFAK,9101,"1,038",Tidak ada
PAPUA BARAT,KAIMANA,9102,"1,155",Jamban Sendiri
PAPUA BARAT,KAIMANA,9102,"1,942",Jamban Bersama/Umum
PAPUA BARAT,KAIMANA,9102,"1,427",Tidak ada
PAPUA BARAT,TELUK WONDAMA,9103,495,Jamban Sendiri
PAPUA BARAT,TELUK WONDAMA,9103,"1,580",Jamban Bersama/Umum
PAPUA BARAT,TELUK WONDAMA,9103,491,Tidak ada
PAPUA BARAT,TELUK BINTUNI,9104,"1,915",Jamban Sendiri
PAPUA BARAT,TELUK BINTUNI,9104,"1,456",Jamban Bersama/Umum
PAPUA BARAT,TELUK BINTUNI,9104,"1,597",Tidak ada
PAPUA BARAT,MANOKWARI,9105,"6,527",Jamban Sendiri
PAPUA BARAT,MANOKWARI,9105,"2,544",Jamban Bersama/Umum
PAPUA BARAT,MANOKWARI,9105,"1,675",Tidak ada
PAPUA BARAT,SORONG SELATAN,9106,261,Jamban Sendiri
PAPUA BARAT,SORONG SELATAN,9106,"1,448",Jamban Bersama/Umum
PAPUA BARAT,SORONG SELATAN,9106,"1,629",Tidak ada
PAPUA BARAT,SORONG,9107,"4,602",Jamban Sendiri
PAPUA BARAT,SORONG,9107,"2,850",Jamban Bersama/Umum
PAPUA BARAT,SORONG,9107,585,Tidak ada
PAPUA BARAT,RAJA AMPAT,9108,"1,266",Jamban Sendiri
PAPUA BARAT,RAJA AMPAT,9108,"2,580",Jamban Bersama/Umum
PAPUA BARAT,RAJA AMPAT,9108,460,Tidak ada
PAPUA BARAT,TAMBRAUW,9109,510,Jamban Sendiri
PAPUA BARAT,TAMBRAUW,9109,"1,137",Jamban Bersama/Umum
PAPUA BARAT,TAMBRAUW,9109,688,Tidak ada
PAPUA BARAT,MAYBRAT,9110,"1,206",Jamban Sendiri
PAPUA BARAT,MAYBRAT,9110,"2,686",Jamban Bersama/Umum
PAPUA BARAT,MAYBRAT,9110,338,Tidak ada
PAPUA BARAT,MANOKWARI SELATAN,9111,"1,224",Jamban Sendiri
PAPUA BARAT,MANOKWARI SELATAN,9111,"1,528",Jamban Bersama/Umum
PAPUA BARAT,MANOKWARI SELATAN,9111,941,Tidak ada
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,"2,513",Jamban Sendiri
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,"1,508",Jamban Bersama/Umum
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,"2,835",Tidak ada
PAPUA BARAT,KOTA SORONG,9171,"6,244",Jamban Sendiri
PAPUA BARAT,KOTA SORONG,9171,"5,262",Jamban Bersama/Umum
PAPUA BARAT,KOTA SORONG,9171,468,Tidak ada
PAPUA,MERAUKE,9401,"9,609",Jamban Sendiri
PAPUA,MERAUKE,9401,"2,429",Jamban Bersama/Umum
PAPUA,MERAUKE,9401,"1,025",Tidak ada
PAPUA,JAYAWIJAYA,9402,"1,169",Jamban Sendiri
PAPUA,JAYAWIJAYA,9402,686,Jamban Bersama/Umum
PAPUA,JAYAWIJAYA,9402,"11,291",Tidak ada
PAPUA,JAYAPURA,9403,"3,402",Jamban Sendiri
PAPUA,JAYAPURA,9403,"2,576",Jamban Bersama/Umum
PAPUA,JAYAPURA,9403,"3,357",Tidak ada
PAPUA,NABIRE,9404,"6,086",Jamban Sendiri
PAPUA,NABIRE,9404,"1,504",Jamban Bersama/Umum
PAPUA,NABIRE,9404,"1,694",Tidak ada
PAPUA,KEPULAUAN YAPEN,9408,"3,742",Jamban Sendiri
PAPUA,KEPULAUAN YAPEN,9408,"3,850",Jamban Bersama/Umum
PAPUA,KEPULAUAN YAPEN,9408,474,Tidak ada
PAPUA,BIAK NUMFOR,9409,"9,759",Jamban Sendiri
PAPUA,BIAK NUMFOR,9409,"3,279",Jamban Bersama/Umum
PAPUA,BIAK NUMFOR,9409,813,Tidak ada
PAPUA,PANIAI,9410,"6,839",Jamban Sendiri
PAPUA,PANIAI,9410,42,Jamban Bersama/Umum
PAPUA,PANIAI,9410,2,Tidak ada
PAPUA,PUNCAK JAYA,9411,686,Jamban Sendiri
PAPUA,PUNCAK JAYA,9411,644,Jamban Bersama/Umum
PAPUA,PUNCAK JAYA,9411,"5,652",Tidak ada
PAPUA,MIMIKA,9412,"7,102",Jamban Sendiri
PAPUA,MIMIKA,9412,"3,107",Jamban Bersama/Umum
PAPUA,MIMIKA,9412,"3,043",Tidak ada
PAPUA,BOVEN DIGOEL,9413,738,Jamban Sendiri
PAPUA,BOVEN DIGOEL,9413,329,Jamban Bersama/Umum
PAPUA,BOVEN DIGOEL,9413,"4,279",Tidak ada
PAPUA,MAPPI,9414,"2,428",Jamban Sendiri
PAPUA,MAPPI,9414,"1,072",Jamban Bersama/Umum
PAPUA,MAPPI,9414,"6,930",Tidak ada
PAPUA,ASMAT,9415,"1,381",Jamban Sendiri
PAPUA,ASMAT,9415,"1,073",Jamban Bersama/Umum
PAPUA,ASMAT,9415,"9,430",Tidak ada
PAPUA,YAHUKIMO,9416,47,Jamban Sendiri
PAPUA,YAHUKIMO,9416,679,Jamban Bersama/Umum
PAPUA,YAHUKIMO,9416,"9,250",Tidak ada
PAPUA,PEGUNUNGAN BINTANG,9417,"5,192",Jamban Sendiri
PAPUA,PEGUNUNGAN BINTANG,9417,"2,964",Jamban Bersama/Umum
PAPUA,PEGUNUNGAN BINTANG,9417,"4,693",Tidak ada
PAPUA,TOLIKARA,9418,169,Jamban Sendiri
PAPUA,TOLIKARA,9418,137,Jamban Bersama/Umum
PAPUA,TOLIKARA,9418,"3,980",Tidak ada
PAPUA,SARMI,9419,"1,077",Jamban Sendiri
PAPUA,SARMI,9419,123,Jamban Bersama/Umum
PAPUA,SARMI,9419,863,Tidak ada
PAPUA,KEEROM,9420,"4,369",Jamban Sendiri
PAPUA,KEEROM,9420,714,Jamban Bersama/Umum
PAPUA,KEEROM,9420,"1,141",Tidak ada
PAPUA,WAROPEN,9426,"1,132",Jamban Sendiri
PAPUA,WAROPEN,9426,427,Jamban Bersama/Umum
PAPUA,WAROPEN,9426,44,Tidak ada
PAPUA,SUPIORI,9427,"1,552",Jamban Sendiri
PAPUA,SUPIORI,9427,158,Jamban Bersama/Umum
PAPUA,SUPIORI,9427,322,Tidak ada
PAPUA,MAMBERAMO RAYA,9428,285,Jamban Sendiri
PAPUA,MAMBERAMO RAYA,9428,21,Jamban Bersama/Umum
PAPUA,MAMBERAMO RAYA,9428,382,Tidak ada
PAPUA,NDUGA,9429,0,Jamban Sendiri
PAPUA,NDUGA,9429,0,Jamban Bersama/Umum
PAPUA,NDUGA,9429,0,Tidak ada
PAPUA,LANNY JAYA,9430,"2,986",Jamban Sendiri
PAPUA,LANNY JAYA,9430,114,Jamban Bersama/Umum
PAPUA,LANNY JAYA,9430,"2,529",Tidak ada
PAPUA,MAMBERAMO TENGAH,9431,252,Jamban Sendiri
PAPUA,MAMBERAMO TENGAH,9431,13,Jamban Bersama/Umum
PAPUA,MAMBERAMO TENGAH,9431,422,Tidak ada
PAPUA,YALIMO,9432,"2,320",Jamban Sendiri
PAPUA,YALIMO,9432,175,Jamban Bersama/Umum
PAPUA,YALIMO,9432,"2,396",Tidak ada
PAPUA,PUNCAK,9433,89,Jamban Sendiri
PAPUA,PUNCAK,9433,83,Jamban Bersama/Umum
PAPUA,PUNCAK,9433,"11,154",Tidak ada
PAPUA,DOGIYAI,9434,"1,476",Jamban Sendiri
PAPUA,DOGIYAI,9434,298,Jamban Bersama/Umum
PAPUA,DOGIYAI,9434,"2,809",Tidak ada
PAPUA,INTAN JAYA,9435,201,Jamban Sendiri
PAPUA,INTAN JAYA,9435,0,Jamban Bersama/Umum
PAPUA,INTAN JAYA,9435,5,Tidak ada
PAPUA,DEIYAI,9436,"2,947",Jamban Sendiri
PAPUA,DEIYAI,9436,5,Jamban Bersama/Umum
PAPUA,DEIYAI,9436,39,Tidak ada
PAPUA,KOTA JAYAPURA,9471,"8,928",Jamban Sendiri
PAPUA,KOTA JAYAPURA,9471,"6,344",Jamban Bersama/Umum
PAPUA,KOTA JAYAPURA,9471,906,Tidak ada
