Provinsi,NamaKab/Kota,KodeKab/Kota,Sumber air minum,Jumlah rumah tangga
JAWA BARAT,BANDUNG BARAT,3217,Air Kemasan,"4,766"
JAWA BARAT,BANDUNG BARAT,3217,Air Ledeng,"6,576"
JAWA BARAT,BANDUNG BARAT,3217,Sumber Terlindung,"93,577"
JAWA BARAT,BANDUNG BARAT,3217,Sumber Tidak Terlindung,"37,103"
JAWA BARAT,PANGANDARAN,3218,Air Kemasan,"2,280"
JAWA BARAT,PANGANDARAN,3218,Air Ledeng,523
JAWA BARAT,PANGANDARAN,3218,Sumber Terlindung,"24,298"
JAWA BARAT,PANGANDARAN,3218,Sumber Tidak Terlindung,"16,326"
JAWA BARAT,KOTA BOGOR,3271,Air Kemasan,"5,683"
JAWA BARAT,KOTA BOGOR,3271,Air Ledeng,"20,075"
JAWA BARAT,KOTA BOGOR,3271,Sumber Terlindung,"42,647"
JAWA BARAT,KOTA BOGOR,3271,Sumber Tidak Terlindung,"2,901"
JAWA BARAT,KOTA SUKABUMI,3272,Air Kemasan,"3,483"
JAWA BARAT,KOTA SUKABUMI,3272,Air Ledeng,962
JAWA BARAT,KOTA SUKABUMI,3272,Sumber Terlindung,"14,547"
JAWA BARAT,KOTA SUKABUMI,3272,Sumber Tidak Terlindung,"3,596"
JAWA BARAT,KOTA BANDUNG,3273,Air Kemasan,"39,070"
JAWA BARAT,KOTA BANDUNG,3273,Air Ledeng,"27,535"
JAWA BARAT,KOTA BANDUNG,3273,Sumber Terlindung,"47,750"
JAWA BARAT,KOTA BANDUNG,3273,Sumber Tidak Terlindung,"2,851"
JAWA BARAT,KOTA CIREBON,3274,Air Kemasan,"4,981"
JAWA BARAT,KOTA CIREBON,3274,Air Ledeng,"15,325"
JAWA BARAT,KOTA CIREBON,3274,Sumber Terlindung,"4,398"
JAWA BARAT,KOTA CIREBON,3274,Sumber Tidak Terlindung,"1,466"
JAWA BARAT,KOTA BEKASI,3275,Air Kemasan,"36,195"
JAWA BARAT,KOTA BEKASI,3275,Air Ledeng,"2,216"
JAWA BARAT,KOTA BEKASI,3275,Sumber Terlindung,"56,647"
JAWA BARAT,KOTA BEKASI,3275,Sumber Tidak Terlindung,456
JAWA BARAT,KOTA DEPOK,3276,Air Kemasan,"6,383"
JAWA BARAT,KOTA DEPOK,3276,Air Ledeng,"1,647"
JAWA BARAT,KOTA DEPOK,3276,Sumber Terlindung,"65,371"
JAWA BARAT,KOTA DEPOK,3276,Sumber Tidak Terlindung,876
JAWA BARAT,KOTA CIMAHI,3277,Air Kemasan,"7,958"
JAWA BARAT,KOTA CIMAHI,3277,Air Ledeng,"1,515"
JAWA BARAT,KOTA CIMAHI,3277,Sumber Terlindung,"14,717"
JAWA BARAT,KOTA CIMAHI,3277,Sumber Tidak Terlindung,"1,377"
JAWA BARAT,KOTA TASIKMALAYA,3278,Air Kemasan,"9,865"
JAWA BARAT,KOTA TASIKMALAYA,3278,Air Ledeng,"1,339"
JAWA BARAT,KOTA TASIKMALAYA,3278,Sumber Terlindung,"40,014"
JAWA BARAT,KOTA TASIKMALAYA,3278,Sumber Tidak Terlindung,"15,517"
JAWA BARAT,KOTA BANJAR,3279,Air Kemasan,"1,211"
JAWA BARAT,KOTA BANJAR,3279,Air Ledeng,283
JAWA BARAT,KOTA BANJAR,3279,Sumber Terlindung,"8,261"
JAWA BARAT,KOTA BANJAR,3279,Sumber Tidak Terlindung,"2,079"
JAWA BARAT,TOTAL,"491,508",Air Kemasan,"246,261"
JAWA BARAT,TOTAL,"491,508",Air Ledeng,"2,292,615"
JAWA BARAT,TOTAL,"491,508",Sumber Terlindung,"930,501"
JAWA TENGAH,CILACAP,3301,Air Kemasan,"7,341"
JAWA TENGAH,CILACAP,3301,Air Ledeng,"13,206"
JAWA TENGAH,CILACAP,3301,Sumber Terlindung,"131,699"
JAWA TENGAH,CILACAP,3301,Sumber Tidak Terlindung,"57,091"
JAWA TENGAH,BANYUMAS,3302,Air Kemasan,"5,302"
JAWA TENGAH,BANYUMAS,3302,Air Ledeng,"8,689"
JAWA TENGAH,BANYUMAS,3302,Sumber Terlindung,"133,862"
JAWA TENGAH,BANYUMAS,3302,Sumber Tidak Terlindung,"73,598"
JAWA TENGAH,PURBALINGGA,3303,Air Kemasan,"1,564"
JAWA TENGAH,PURBALINGGA,3303,Air Ledeng,"11,307"
JAWA TENGAH,PURBALINGGA,3303,Sumber Terlindung,"68,498"
JAWA TENGAH,PURBALINGGA,3303,Sumber Tidak Terlindung,"36,281"
JAWA TENGAH,BANJARNEGARA,3304,Air Kemasan,323
JAWA TENGAH,BANJARNEGARA,3304,Air Ledeng,"2,132"
JAWA TENGAH,BANJARNEGARA,3304,Sumber Terlindung,"59,766"
JAWA TENGAH,BANJARNEGARA,3304,Sumber Tidak Terlindung,"43,961"
JAWA TENGAH,KEBUMEN,3305,Air Kemasan,"2,195"
JAWA TENGAH,KEBUMEN,3305,Air Ledeng,"3,115"
JAWA TENGAH,KEBUMEN,3305,Sumber Terlindung,"110,402"
JAWA TENGAH,KEBUMEN,3305,Sumber Tidak Terlindung,"40,938"
JAWA TENGAH,PURWOREJO,3306,Air Kemasan,133
JAWA TENGAH,PURWOREJO,3306,Air Ledeng,"3,213"
JAWA TENGAH,PURWOREJO,3306,Sumber Terlindung,"55,188"
JAWA TENGAH,PURWOREJO,3306,Sumber Tidak Terlindung,"22,962"
JAWA TENGAH,WONOSOBO,3307,Air Kemasan,95
JAWA TENGAH,WONOSOBO,3307,Air Ledeng,"17,424"
JAWA TENGAH,WONOSOBO,3307,Sumber Terlindung,"50,569"
JAWA TENGAH,WONOSOBO,3307,Sumber Tidak Terlindung,"19,949"
JAWA TENGAH,MAGELANG,3308,Air Kemasan,288
JAWA TENGAH,MAGELANG,3308,Air Ledeng,"16,253"
JAWA TENGAH,MAGELANG,3308,Sumber Terlindung,"101,444"
JAWA TENGAH,MAGELANG,3308,Sumber Tidak Terlindung,"35,592"
JAWA TENGAH,BOYOLALI,3309,Air Kemasan,335
JAWA TENGAH,BOYOLALI,3309,Air Ledeng,"7,932"
JAWA TENGAH,BOYOLALI,3309,Sumber Terlindung,"70,301"
JAWA TENGAH,BOYOLALI,3309,Sumber Tidak Terlindung,"18,244"
JAWA TENGAH,KLATEN,3310,Air Kemasan,725
JAWA TENGAH,KLATEN,3310,Air Ledeng,"9,601"
JAWA TENGAH,KLATEN,3310,Sumber Terlindung,"139,481"
JAWA TENGAH,KLATEN,3310,Sumber Tidak Terlindung,"18,688"
JAWA TENGAH,SUKOHARJO,3311,Air Kemasan,"1,952"
JAWA TENGAH,SUKOHARJO,3311,Air Ledeng,"5,813"
JAWA TENGAH,SUKOHARJO,3311,Sumber Terlindung,"71,926"
JAWA TENGAH,SUKOHARJO,3311,Sumber Tidak Terlindung,"4,949"
JAWA TENGAH,WONOGIRI,3312,Air Kemasan,273
JAWA TENGAH,WONOGIRI,3312,Air Ledeng,"10,919"
JAWA TENGAH,WONOGIRI,3312,Sumber Terlindung,"69,109"
JAWA TENGAH,WONOGIRI,3312,Sumber Tidak Terlindung,"13,035"
JAWA TENGAH,KARANGANYAR,3313,Air Kemasan,378
JAWA TENGAH,KARANGANYAR,3313,Air Ledeng,"13,060"
JAWA TENGAH,KARANGANYAR,3313,Sumber Terlindung,"59,408"
JAWA TENGAH,KARANGANYAR,3313,Sumber Tidak Terlindung,"4,306"
JAWA TENGAH,SRAGEN,3314,Air Kemasan,"2,680"
JAWA TENGAH,SRAGEN,3314,Air Ledeng,"12,005"
JAWA TENGAH,SRAGEN,3314,Sumber Terlindung,"61,128"
JAWA TENGAH,SRAGEN,3314,Sumber Tidak Terlindung,"5,783"
JAWA TENGAH,GROBOGAN,3315,Air Kemasan,"30,325"
JAWA TENGAH,GROBOGAN,3315,Air Ledeng,"9,966"
JAWA TENGAH,GROBOGAN,3315,Sumber Terlindung,"99,452"
JAWA TENGAH,GROBOGAN,3315,Sumber Tidak Terlindung,"49,927"
JAWA TENGAH,BLORA,3316,Air Kemasan,"7,589"
JAWA TENGAH,BLORA,3316,Air Ledeng,"9,574"
JAWA TENGAH,BLORA,3316,Sumber Terlindung,"78,880"
JAWA TENGAH,BLORA,3316,Sumber Tidak Terlindung,"15,617"
JAWA TENGAH,REMBANG,3317,Air Kemasan,"18,899"
JAWA TENGAH,REMBANG,3317,Air Ledeng,"7,655"
JAWA TENGAH,REMBANG,3317,Sumber Terlindung,"59,533"
JAWA TENGAH,REMBANG,3317,Sumber Tidak Terlindung,"5,083"
JAWA TENGAH,PATI,3318,Air Kemasan,"25,166"
JAWA TENGAH,PATI,3318,Air Ledeng,"26,612"
JAWA TENGAH,PATI,3318,Sumber Terlindung,"109,024"
JAWA TENGAH,PATI,3318,Sumber Tidak Terlindung,"17,024"
JAWA TENGAH,KUDUS,3319,Air Kemasan,"3,660"
JAWA TENGAH,KUDUS,3319,Air Ledeng,"6,611"
JAWA TENGAH,KUDUS,3319,Sumber Terlindung,"42,921"
JAWA TENGAH,KUDUS,3319,Sumber Tidak Terlindung,"4,459"
JAWA TENGAH,JEPARA,3320,Air Kemasan,"4,545"
JAWA TENGAH,JEPARA,3320,Air Ledeng,"13,112"
JAWA TENGAH,JEPARA,3320,Sumber Terlindung,"75,778"
JAWA TENGAH,JEPARA,3320,Sumber Tidak Terlindung,"58,318"
JAWA TENGAH,DEMAK,3321,Air Kemasan,"33,236"
JAWA TENGAH,DEMAK,3321,Air Ledeng,"23,494"
JAWA TENGAH,DEMAK,3321,Sumber Terlindung,"77,561"
JAWA TENGAH,DEMAK,3321,Sumber Tidak Terlindung,"15,997"
JAWA TENGAH,SEMARANG,3322,Air Kemasan,520
JAWA TENGAH,SEMARANG,3322,Air Ledeng,"4,913"
JAWA TENGAH,SEMARANG,3322,Sumber Terlindung,"53,596"
JAWA TENGAH,SEMARANG,3322,Sumber Tidak Terlindung,"14,566"
JAWA TENGAH,TEMANGGUNG,3323,Air Kemasan,124
JAWA TENGAH,TEMANGGUNG,3323,Air Ledeng,"9,842"
JAWA TENGAH,TEMANGGUNG,3323,Sumber Terlindung,"56,886"
JAWA TENGAH,TEMANGGUNG,3323,Sumber Tidak Terlindung,"14,384"
JAWA TENGAH,KENDAL,3324,Air Kemasan,"3,194"
JAWA TENGAH,KENDAL,3324,Air Ledeng,"16,767"
JAWA TENGAH,KENDAL,3324,Sumber Terlindung,"62,136"
JAWA TENGAH,KENDAL,3324,Sumber Tidak Terlindung,"15,452"
JAWA TENGAH,BATANG,3325,Air Kemasan,198
JAWA TENGAH,BATANG,3325,Air Ledeng,"5,590"
JAWA TENGAH,BATANG,3325,Sumber Terlindung,"52,587"
JAWA TENGAH,BATANG,3325,Sumber Tidak Terlindung,"16,621"
JAWA TENGAH,PEKALONGAN,3326,Air Kemasan,"1,355"
JAWA TENGAH,PEKALONGAN,3326,Air Ledeng,"4,741"
JAWA TENGAH,PEKALONGAN,3326,Sumber Terlindung,"79,750"
JAWA TENGAH,PEKALONGAN,3326,Sumber Tidak Terlindung,"17,259"
JAWA TENGAH,PEMALANG,3327,Air Kemasan,"5,776"
JAWA TENGAH,PEMALANG,3327,Air Ledeng,"13,732"
JAWA TENGAH,PEMALANG,3327,Sumber Terlindung,"124,555"
JAWA TENGAH,PEMALANG,3327,Sumber Tidak Terlindung,"24,435"
JAWA TENGAH,TEGAL,3328,Air Kemasan,"5,555"
JAWA TENGAH,TEGAL,3328,Air Ledeng,"19,278"
JAWA TENGAH,TEGAL,3328,Sumber Terlindung,"118,713"
JAWA TENGAH,TEGAL,3328,Sumber Tidak Terlindung,"23,524"
JAWA TENGAH,BREBES,3329,Air Kemasan,"13,940"
JAWA TENGAH,BREBES,3329,Air Ledeng,"48,985"
JAWA TENGAH,BREBES,3329,Sumber Terlindung,"176,266"
JAWA TENGAH,BREBES,3329,Sumber Tidak Terlindung,"24,787"
JAWA TENGAH,KOTA MAGELANG,3371,Air Kemasan,31
JAWA TENGAH,KOTA MAGELANG,3371,Air Ledeng,"6,054"
JAWA TENGAH,KOTA MAGELANG,3371,Sumber Terlindung,"2,911"
JAWA TENGAH,KOTA MAGELANG,3371,Sumber Tidak Terlindung,141
JAWA TENGAH,KOTA SURAKARTA,3372,Air Kemasan,"2,900"
JAWA TENGAH,KOTA SURAKARTA,3372,Air Ledeng,"12,074"
JAWA TENGAH,KOTA SURAKARTA,3372,Sumber Terlindung,"25,295"
JAWA TENGAH,KOTA SURAKARTA,3372,Sumber Tidak Terlindung,798
JAWA TENGAH,KOTA SALATIGA,3373,Air Kemasan,44
JAWA TENGAH,KOTA SALATIGA,3373,Air Ledeng,"4,295"
JAWA TENGAH,KOTA SALATIGA,3373,Sumber Terlindung,"4,307"
JAWA TENGAH,KOTA SALATIGA,3373,Sumber Tidak Terlindung,524
JAWA TENGAH,KOTA SEMARANG,3374,Air Kemasan,"13,679"
JAWA TENGAH,KOTA SEMARANG,3374,Air Ledeng,"28,508"
JAWA TENGAH,KOTA SEMARANG,3374,Sumber Terlindung,"33,974"
JAWA TENGAH,KOTA SEMARANG,3374,Sumber Tidak Terlindung,"1,822"
JAWA TENGAH,KOTA PEKALONGAN,3375,Air Kemasan,780
JAWA TENGAH,KOTA PEKALONGAN,3375,Air Ledeng,"9,013"
JAWA TENGAH,KOTA PEKALONGAN,3375,Sumber Terlindung,"18,851"
JAWA TENGAH,KOTA PEKALONGAN,3375,Sumber Tidak Terlindung,982
JAWA TENGAH,KOTA TEGAL,3376,Air Kemasan,403
JAWA TENGAH,KOTA TEGAL,3376,Air Ledeng,"20,488"
JAWA TENGAH,KOTA TEGAL,3376,Sumber Terlindung,955
JAWA TENGAH,KOTA TEGAL,3376,Sumber Tidak Terlindung,144
JAWA TENGAH,TOTAL,"195,503",Air Kemasan,"435,973"
JAWA TENGAH,TOTAL,"195,503",Air Ledeng,"2,536,712"
JAWA TENGAH,TOTAL,"195,503",Sumber Terlindung,"717,241"
DI YOGYAKARTA,KULON PROGO,3401,Air Kemasan,263
DI YOGYAKARTA,KULON PROGO,3401,Air Ledeng,"4,787"
DI YOGYAKARTA,KULON PROGO,3401,Sumber Terlindung,"27,078"
DI YOGYAKARTA,KULON PROGO,3401,Sumber Tidak Terlindung,"12,027"
DI YOGYAKARTA,BANTUL,3402,Air Kemasan,656
DI YOGYAKARTA,BANTUL,3402,Air Ledeng,"5,812"
DI YOGYAKARTA,BANTUL,3402,Sumber Terlindung,"81,756"
DI YOGYAKARTA,BANTUL,3402,Sumber Tidak Terlindung,"10,375"
DI YOGYAKARTA,GUNUNG KIDUL,3403,Air Kemasan,242
DI YOGYAKARTA,GUNUNG KIDUL,3403,Air Ledeng,"32,742"
DI YOGYAKARTA,GUNUNG KIDUL,3403,Sumber Terlindung,"34,251"
DI YOGYAKARTA,GUNUNG KIDUL,3403,Sumber Tidak Terlindung,"29,973"
DI YOGYAKARTA,SLEMAN,3404,Air Kemasan,642
DI YOGYAKARTA,SLEMAN,3404,Air Ledeng,"3,469"
DI YOGYAKARTA,SLEMAN,3404,Sumber Terlindung,"83,055"
DI YOGYAKARTA,SLEMAN,3404,Sumber Tidak Terlindung,"14,280"
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,Air Kemasan,802
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,Air Ledeng,"4,267"
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,Sumber Terlindung,"20,448"
DI YOGYAKARTA,KOTA YOGYAKARTA,3471,Sumber Tidak Terlindung,610
DI YOGYAKARTA,TOTAL,"2,605",Air Kemasan,"51,077"
DI YOGYAKARTA,TOTAL,"2,605",Air Ledeng,"246,588"
DI YOGYAKARTA,TOTAL,"2,605",Sumber Terlindung,"67,265"
JAWA TIMUR,PACITAN,3501,Air Kemasan,107
JAWA TIMUR,PACITAN,3501,Air Ledeng,"4,670"
JAWA TIMUR,PACITAN,3501,Sumber Terlindung,"28,024"
JAWA TIMUR,PACITAN,3501,Sumber Tidak Terlindung,"21,484"
JAWA TIMUR,PONOROGO,3502,Air Kemasan,783
JAWA TIMUR,PONOROGO,3502,Air Ledeng,"5,175"
JAWA TIMUR,PONOROGO,3502,Sumber Terlindung,"88,368"
JAWA TIMUR,PONOROGO,3502,Sumber Tidak Terlindung,"15,709"
JAWA TIMUR,TRENGGALEK,3503,Air Kemasan,413
JAWA TIMUR,TRENGGALEK,3503,Air Ledeng,"1,244"
JAWA TIMUR,TRENGGALEK,3503,Sumber Terlindung,"45,140"
JAWA TIMUR,TRENGGALEK,3503,Sumber Tidak Terlindung,"36,281"
JAWA TIMUR,TULUNGAGUNG,3504,Air Kemasan,912
JAWA TIMUR,TULUNGAGUNG,3504,Air Ledeng,"9,867"
JAWA TIMUR,TULUNGAGUNG,3504,Sumber Terlindung,"75,699"
JAWA TIMUR,TULUNGAGUNG,3504,Sumber Tidak Terlindung,"10,543"
JAWA TIMUR,BLITAR,3505,Air Kemasan,421
JAWA TIMUR,BLITAR,3505,Air Ledeng,"10,808"
JAWA TIMUR,BLITAR,3505,Sumber Terlindung,"82,228"
JAWA TIMUR,BLITAR,3505,Sumber Tidak Terlindung,"18,844"
JAWA TIMUR,KEDIRI,3506,Air Kemasan,804
JAWA TIMUR,KEDIRI,3506,Air Ledeng,"4,872"
JAWA TIMUR,KEDIRI,3506,Sumber Terlindung,"130,752"
JAWA TIMUR,KEDIRI,3506,Sumber Tidak Terlindung,"18,653"
JAWA TIMUR,MALANG,3507,Air Kemasan,654
JAWA TIMUR,MALANG,3507,Air Ledeng,"30,369"
JAWA TIMUR,MALANG,3507,Sumber Terlindung,"152,496"
JAWA TIMUR,MALANG,3507,Sumber Tidak Terlindung,"28,895"
JAWA TIMUR,LUMAJANG,3508,Air Kemasan,"1,947"
JAWA TIMUR,LUMAJANG,3508,Air Ledeng,"18,104"
JAWA TIMUR,LUMAJANG,3508,Sumber Terlindung,"100,567"
JAWA TIMUR,LUMAJANG,3508,Sumber Tidak Terlindung,"12,078"
JAWA TIMUR,JEMBER,3509,Air Kemasan,"2,418"
JAWA TIMUR,JEMBER,3509,Air Ledeng,"5,716"
JAWA TIMUR,JEMBER,3509,Sumber Terlindung,"225,844"
JAWA TIMUR,JEMBER,3509,Sumber Tidak Terlindung,"61,312"
JAWA TIMUR,BANYUWANGI,3510,Air Kemasan,"5,005"
JAWA TIMUR,BANYUWANGI,3510,Air Ledeng,"15,548"
JAWA TIMUR,BANYUWANGI,3510,Sumber Terlindung,"138,480"
JAWA TIMUR,BANYUWANGI,3510,Sumber Tidak Terlindung,"23,657"
JAWA TIMUR,BONDOWOSO,3511,Air Kemasan,260
JAWA TIMUR,BONDOWOSO,3511,Air Ledeng,"7,657"
JAWA TIMUR,BONDOWOSO,3511,Sumber Terlindung,"117,060"
JAWA TIMUR,BONDOWOSO,3511,Sumber Tidak Terlindung,"27,371"
JAWA TIMUR,SITUBONDO,3512,Air Kemasan,283
JAWA TIMUR,SITUBONDO,3512,Air Ledeng,"8,100"
JAWA TIMUR,SITUBONDO,3512,Sumber Terlindung,"86,881"
JAWA TIMUR,SITUBONDO,3512,Sumber Tidak Terlindung,"13,928"
JAWA TIMUR,PROBOLINGGO,3513,Air Kemasan,"2,023"
JAWA TIMUR,PROBOLINGGO,3513,Air Ledeng,"19,514"
JAWA TIMUR,PROBOLINGGO,3513,Sumber Terlindung,"130,827"
JAWA TIMUR,PROBOLINGGO,3513,Sumber Tidak Terlindung,"31,989"
JAWA TIMUR,PASURUAN,3514,Air Kemasan,"3,059"
JAWA TIMUR,PASURUAN,3514,Air Ledeng,"21,856"
JAWA TIMUR,PASURUAN,3514,Sumber Terlindung,"149,988"
JAWA TIMUR,PASURUAN,3514,Sumber Tidak Terlindung,"23,666"
JAWA TIMUR,SIDOARJO,3515,Air Kemasan,"19,928"
JAWA TIMUR,SIDOARJO,3515,Air Ledeng,"22,357"
JAWA TIMUR,SIDOARJO,3515,Sumber Terlindung,"72,865"
JAWA TIMUR,SIDOARJO,3515,Sumber Tidak Terlindung,"2,086"
JAWA TIMUR,MOJOKERTO,3516,Air Kemasan,"3,429"
JAWA TIMUR,MOJOKERTO,3516,Air Ledeng,"4,965"
JAWA TIMUR,MOJOKERTO,3516,Sumber Terlindung,"66,959"
JAWA TIMUR,MOJOKERTO,3516,Sumber Tidak Terlindung,"4,476"
JAWA TIMUR,JOMBANG,3517,Air Kemasan,"10,022"
JAWA TIMUR,JOMBANG,3517,Air Ledeng,"5,228"
JAWA TIMUR,JOMBANG,3517,Sumber Terlindung,"130,653"
JAWA TIMUR,JOMBANG,3517,Sumber Tidak Terlindung,"6,177"
JAWA TIMUR,NGANJUK,3518,Air Kemasan,"3,600"
JAWA TIMUR,NGANJUK,3518,Air Ledeng,"4,354"
JAWA TIMUR,NGANJUK,3518,Sumber Terlindung,"127,664"
JAWA TIMUR,NGANJUK,3518,Sumber Tidak Terlindung,"10,573"
JAWA TIMUR,MADIUN,3519,Air Kemasan,"1,202"
JAWA TIMUR,MADIUN,3519,Air Ledeng,"8,735"
JAWA TIMUR,MADIUN,3519,Sumber Terlindung,"58,301"
JAWA TIMUR,MADIUN,3519,Sumber Tidak Terlindung,"4,980"
JAWA TIMUR,MAGETAN,3520,Air Kemasan,568
JAWA TIMUR,MAGETAN,3520,Air Ledeng,"19,949"
JAWA TIMUR,MAGETAN,3520,Sumber Terlindung,"37,708"
JAWA TIMUR,MAGETAN,3520,Sumber Tidak Terlindung,"3,503"
JAWA TIMUR,NGAWI,3521,Air Kemasan,"2,796"
JAWA TIMUR,NGAWI,3521,Air Ledeng,"8,191"
JAWA TIMUR,NGAWI,3521,Sumber Terlindung,"101,122"
JAWA TIMUR,NGAWI,3521,Sumber Tidak Terlindung,"6,676"
JAWA TIMUR,BOJONEGORO,3522,Air Kemasan,"11,847"
JAWA TIMUR,BOJONEGORO,3522,Air Ledeng,"8,226"
JAWA TIMUR,BOJONEGORO,3522,Sumber Terlindung,"131,825"
JAWA TIMUR,BOJONEGORO,3522,Sumber Tidak Terlindung,"12,723"
JAWA TIMUR,TUBAN,3523,Air Kemasan,"19,757"
JAWA TIMUR,TUBAN,3523,Air Ledeng,"17,916"
JAWA TIMUR,TUBAN,3523,Sumber Terlindung,"79,461"
JAWA TIMUR,TUBAN,3523,Sumber Tidak Terlindung,"7,712"
JAWA TIMUR,LAMONGAN,3524,Air Kemasan,"33,537"
JAWA TIMUR,LAMONGAN,3524,Air Ledeng,"17,617"
JAWA TIMUR,LAMONGAN,3524,Sumber Terlindung,"49,455"
JAWA TIMUR,LAMONGAN,3524,Sumber Tidak Terlindung,"14,571"
JAWA TIMUR,GRESIK,3525,Air Kemasan,"53,147"
JAWA TIMUR,GRESIK,3525,Air Ledeng,"6,513"
JAWA TIMUR,GRESIK,3525,Sumber Terlindung,"28,569"
JAWA TIMUR,GRESIK,3525,Sumber Tidak Terlindung,"7,592"
JAWA TIMUR,BANGKALAN,3526,Air Kemasan,"4,729"
JAWA TIMUR,BANGKALAN,3526,Air Ledeng,"3,173"
JAWA TIMUR,BANGKALAN,3526,Sumber Terlindung,"93,916"
JAWA TIMUR,BANGKALAN,3526,Sumber Tidak Terlindung,"26,271"
JAWA TIMUR,SAMPANG,3527,Air Kemasan,657
JAWA TIMUR,SAMPANG,3527,Air Ledeng,"9,129"
JAWA TIMUR,SAMPANG,3527,Sumber Terlindung,"78,448"
JAWA TIMUR,SAMPANG,3527,Sumber Tidak Terlindung,"48,037"
JAWA TIMUR,PAMEKASAN,3528,Air Kemasan,440
JAWA TIMUR,PAMEKASAN,3528,Air Ledeng,"8,159"
JAWA TIMUR,PAMEKASAN,3528,Sumber Terlindung,"92,062"
JAWA TIMUR,PAMEKASAN,3528,Sumber Tidak Terlindung,"23,866"
JAWA TIMUR,SUMENEP,3529,Air Kemasan,472
JAWA TIMUR,SUMENEP,3529,Air Ledeng,"8,588"
JAWA TIMUR,SUMENEP,3529,Sumber Terlindung,"146,053"
JAWA TIMUR,SUMENEP,3529,Sumber Tidak Terlindung,"25,448"
JAWA TIMUR,KOTA KEDIRI,3571,Air Kemasan,"1,403"
JAWA TIMUR,KOTA KEDIRI,3571,Air Ledeng,762
JAWA TIMUR,KOTA KEDIRI,3571,Sumber Terlindung,"18,846"
JAWA TIMUR,KOTA KEDIRI,3571,Sumber Tidak Terlindung,217
JAWA TIMUR,KOTA BLITAR,3572,Air Kemasan,291
JAWA TIMUR,KOTA BLITAR,3572,Air Ledeng,463
JAWA TIMUR,KOTA BLITAR,3572,Sumber Terlindung,"5,563"
JAWA TIMUR,KOTA BLITAR,3572,Sumber Tidak Terlindung,836
JAWA TIMUR,KOTA MALANG,3573,Air Kemasan,927
JAWA TIMUR,KOTA MALANG,3573,Air Ledeng,"10,655"
JAWA TIMUR,KOTA MALANG,3573,Sumber Terlindung,"18,595"
JAWA TIMUR,KOTA MALANG,3573,Sumber Tidak Terlindung,"1,000"
JAWA TIMUR,KOTA PROBOLINGGO,3574,Air Kemasan,"2,487"
JAWA TIMUR,KOTA PROBOLINGGO,3574,Air Ledeng,"1,197"
JAWA TIMUR,KOTA PROBOLINGGO,3574,Sumber Terlindung,"13,822"
JAWA TIMUR,KOTA PROBOLINGGO,3574,Sumber Tidak Terlindung,40
JAWA TIMUR,KOTA PASURUAN,3575,Air Kemasan,"2,428"
JAWA TIMUR,KOTA PASURUAN,3575,Air Ledeng,"5,389"
JAWA TIMUR,KOTA PASURUAN,3575,Sumber Terlindung,"6,455"
JAWA TIMUR,KOTA PASURUAN,3575,Sumber Tidak Terlindung,63
JAWA TIMUR,KOTA MOJOKERTO,3576,Air Kemasan,"2,603"
JAWA TIMUR,KOTA MOJOKERTO,3576,Air Ledeng,72
JAWA TIMUR,KOTA MOJOKERTO,3576,Sumber Terlindung,"4,284"
JAWA TIMUR,KOTA MOJOKERTO,3576,Sumber Tidak Terlindung,14
JAWA TIMUR,KOTA MADIUN,3577,Air Kemasan,"2,169"
JAWA TIMUR,KOTA MADIUN,3577,Air Ledeng,"2,418"
JAWA TIMUR,KOTA MADIUN,3577,Sumber Terlindung,"2,879"
JAWA TIMUR,KOTA MADIUN,3577,Sumber Tidak Terlindung,62
JAWA TIMUR,KOTA SURABAYA,3578,Air Kemasan,"77,307"
JAWA TIMUR,KOTA SURABAYA,3578,Air Ledeng,"68,116"
JAWA TIMUR,KOTA SURABAYA,3578,Sumber Terlindung,"3,388"
JAWA TIMUR,KOTA SURABAYA,3578,Sumber Tidak Terlindung,328
JAWA TIMUR,KOTA BATU,3579,Air Kemasan,52
JAWA TIMUR,KOTA BATU,3579,Air Ledeng,"2,421"
JAWA TIMUR,KOTA BATU,3579,Sumber Terlindung,"8,840"
JAWA TIMUR,KOTA BATU,3579,Sumber Tidak Terlindung,207
JAWA TIMUR,TOTAL,"274,887",Air Kemasan,"408,093"
JAWA TIMUR,TOTAL,"274,887",Air Ledeng,"2,930,087"
JAWA TIMUR,TOTAL,"274,887",Sumber Terlindung,"551,868"
BANTEN,PANDEGLANG,3601,Air Kemasan,"4,851"
BANTEN,PANDEGLANG,3601,Air Ledeng,"2,984"
BANTEN,PANDEGLANG,3601,Sumber Terlindung,"44,111"
BANTEN,PANDEGLANG,3601,Sumber Tidak Terlindung,"61,396"
BANTEN,LEBAK,3602,Air Kemasan,"1,569"
BANTEN,LEBAK,3602,Air Ledeng,"1,779"
BANTEN,LEBAK,3602,Sumber Terlindung,"47,230"
BANTEN,LEBAK,3602,Sumber Tidak Terlindung,"54,624"
BANTEN,TANGERANG,3603,Air Kemasan,"52,691"
BANTEN,TANGERANG,3603,Air Ledeng,"25,182"
BANTEN,TANGERANG,3603,Sumber Terlindung,"133,967"
BANTEN,TANGERANG,3603,Sumber Tidak Terlindung,"17,505"
