Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga,Jumlah Individu,Tingkat Kesejahteraan
PAPUA,MAMBERAMO TENGAH,9431,"5,559","13,518",Desil 2 *)
PAPUA,MAMBERAMO TENGAH,9431,517,"1,182",Desil 3 *)
PAPUA,MAMBERAMO TENGAH,9431,0,0,Desil 4 *)
PAPUA,YALIMO,9432,580,"3,831",Desil 1 *)
PAPUA,YALIMO,9432,"1,037","6,081",Desil 2 *)
PAPUA,YALIMO,9432,"2,645","13,050",Desil 3 *)
PAPUA,YALIMO,9432,"3,487","14,986",Desil 4 *)
PAPUA,PUNCAK,9433,"4,151","18,097",Desil 1 *)
PAPUA,PUNCAK,9433,"3,127","6,433",Desil 2 *)
PAPUA,PUNCAK,9433,"3,198","6,499",Desil 3 *)
PAPUA,PUNCAK,9433,"3,732","4,977",Desil 4 *)
PAPUA,DOGIYAI,9434,"10,285","34,952",Desil 1 *)
PAPUA,DOGIYAI,9434,"3,139","17,908",Desil 2 *)
PAPUA,DOGIYAI,9434,0,0,Desil 3 *)
PAPUA,DOGIYAI,9434,0,0,Desil 4 *)
PAPUA,INTAN JAYA,9435,"6,681","23,791",Desil 1 *)
PAPUA,INTAN JAYA,9435,471,585,Desil 2 *)
PAPUA,INTAN JAYA,9435,0,0,Desil 3 *)
PAPUA,INTAN JAYA,9435,0,0,Desil 4 *)
PAPUA,DEIYAI,9436,"7,172","38,451",Desil 1 *)
PAPUA,DEIYAI,9436,"2,408","8,318",Desil 2 *)
PAPUA,DEIYAI,9436,"1,706","4,907",Desil 3 *)
PAPUA,DEIYAI,9436,"1,318","2,717",Desil 4 *)
PAPUA,KOTA JAYAPURA,9471,"8,558","40,761",Desil 1 *)
PAPUA,KOTA JAYAPURA,9471,"4,112","14,337",Desil 2 *)
PAPUA,KOTA JAYAPURA,9471,"3,508","11,104",Desil 3 *)
PAPUA,KOTA JAYAPURA,9471,0,0,Desil 4 *)
