Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga ,Status jamban
SULAWESI UTARA,KOTA MANADO,7171,"11,695",Tangki/SPAL
SULAWESI UTARA,KOTA MANADO,7171,"5,458",Lubang Tanah
SULAWESI UTARA,KOTA MANADO,7171,"2,154",Lainnya
SULAWESI UTARA,KOTA BITUNG,7172,"9,454",Tangki/SPAL
SULAWESI UTARA,KOTA BITUNG,7172,"1,750",Lubang Tanah
SULAWESI UTARA,KOTA BITUNG,7172,"1,881",Lainnya
SULAWESI UTARA,KOTA TOMOHON,7173,"6,562",Tangki/SPAL
SULAWESI UTARA,KOTA TOMOHON,7173,"1,046",Lubang Tanah
SULAWESI UTARA,KOTA TOMOHON,7173,66,Lainnya
SULAWESI UTARA,KOTAMOBAGU,7174,"3,217",Tangki/SPAL
SULAWESI UTARA,KOTAMOBAGU,7174,170,Lubang Tanah
SULAWESI UTARA,KOTAMOBAGU,7174,"4,320",Lainnya
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,"3,835",Tangki/SPAL
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,754,Lubang Tanah
SULAWESI TENGAH,BANGGAI KEPULAUAN,7201,"7,602",Lainnya
SULAWESI TENGAH,BANGGAI,7202,"9,900",Tangki/SPAL
SULAWESI TENGAH,BANGGAI,7202,"7,901",Lubang Tanah
SULAWESI TENGAH,BANGGAI,7202,"17,331",Lainnya
SULAWESI TENGAH,MOROWALI,7203,"2,839",Tangki/SPAL
SULAWESI TENGAH,MOROWALI,7203,"1,588",Lubang Tanah
SULAWESI TENGAH,MOROWALI,7203,"5,585",Lainnya
SULAWESI TENGAH,POSO,7204,"14,220",Tangki/SPAL
SULAWESI TENGAH,POSO,7204,"4,710",Lubang Tanah
SULAWESI TENGAH,POSO,7204,"5,307",Lainnya
SULAWESI TENGAH,DONGGALA,7205,"7,893",Tangki/SPAL
SULAWESI TENGAH,DONGGALA,7205,"1,682",Lubang Tanah
SULAWESI TENGAH,DONGGALA,7205,"22,720",Lainnya
SULAWESI TENGAH,TOLI-TOLI,7206,"4,607",Tangki/SPAL
SULAWESI TENGAH,TOLI-TOLI,7206,"1,103",Lubang Tanah
SULAWESI TENGAH,TOLI-TOLI,7206,"13,539",Lainnya
SULAWESI TENGAH,BUOL,7207,"2,955",Tangki/SPAL
SULAWESI TENGAH,BUOL,7207,"2,168",Lubang Tanah
SULAWESI TENGAH,BUOL,7207,"8,278",Lainnya
SULAWESI TENGAH,PARIGI MOUTONG,7208,"8,793",Tangki/SPAL
SULAWESI TENGAH,PARIGI MOUTONG,7208,"4,165",Lubang Tanah
SULAWESI TENGAH,PARIGI MOUTONG,7208,"31,028",Lainnya
SULAWESI TENGAH,TOJO UNA-UNA,7209,"2,545",Tangki/SPAL
SULAWESI TENGAH,TOJO UNA-UNA,7209,"1,576",Lubang Tanah
SULAWESI TENGAH,TOJO UNA-UNA,7209,"10,232",Lainnya
SULAWESI TENGAH,SIGI,7210,"6,887",Tangki/SPAL
SULAWESI TENGAH,SIGI,7210,954,Lubang Tanah
SULAWESI TENGAH,SIGI,7210,"14,242",Lainnya
SULAWESI TENGAH,BANGGAI LAUT,7211,"1,242",Tangki/SPAL
SULAWESI TENGAH,BANGGAI LAUT,7211,215,Lubang Tanah
SULAWESI TENGAH,BANGGAI LAUT,7211,"2,812",Lainnya
SULAWESI TENGAH,MOROWALI UTARA,7212,"2,435",Tangki/SPAL
SULAWESI TENGAH,MOROWALI UTARA,7212,"3,258",Lubang Tanah
SULAWESI TENGAH,MOROWALI UTARA,7212,"4,198",Lainnya
SULAWESI TENGAH,KOTA PALU,7271,"10,628",Tangki/SPAL
SULAWESI TENGAH,KOTA PALU,7271,338,Lubang Tanah
SULAWESI TENGAH,KOTA PALU,7271,"2,237",Lainnya
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,"4,988",Tangki/SPAL
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,137,Lubang Tanah
SULAWESI SELATAN,KEPULAUAN SELAYAR,7301,"8,450",Lainnya
SULAWESI SELATAN,BULUKUMBA,7302,"15,065",Tangki/SPAL
SULAWESI SELATAN,BULUKUMBA,7302,"10,357",Lubang Tanah
SULAWESI SELATAN,BULUKUMBA,7302,"10,111",Lainnya
SULAWESI SELATAN,BANTAENG,7303,"6,239",Tangki/SPAL
SULAWESI SELATAN,BANTAENG,7303,"2,700",Lubang Tanah
SULAWESI SELATAN,BANTAENG,7303,"7,899",Lainnya
SULAWESI SELATAN,JENEPONTO,7304,"15,702",Tangki/SPAL
SULAWESI SELATAN,JENEPONTO,7304,"8,113",Lubang Tanah
SULAWESI SELATAN,JENEPONTO,7304,"27,794",Lainnya
SULAWESI SELATAN,TAKALAR,7305,"20,500",Tangki/SPAL
SULAWESI SELATAN,TAKALAR,7305,"2,287",Lubang Tanah
SULAWESI SELATAN,TAKALAR,7305,"11,351",Lainnya
SULAWESI SELATAN,GOWA,7306,"42,468",Tangki/SPAL
SULAWESI SELATAN,GOWA,7306,"15,979",Lubang Tanah
SULAWESI SELATAN,GOWA,7306,"11,576",Lainnya
SULAWESI SELATAN,SINJAI,7307,"5,025",Tangki/SPAL
SULAWESI SELATAN,SINJAI,7307,"8,666",Lubang Tanah
SULAWESI SELATAN,SINJAI,7307,"7,180",Lainnya
SULAWESI SELATAN,MAROS,7308,"12,784",Tangki/SPAL
SULAWESI SELATAN,MAROS,7308,"3,987",Lubang Tanah
SULAWESI SELATAN,MAROS,7308,"13,717",Lainnya
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,"10,966",Tangki/SPAL
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,"2,657",Lubang Tanah
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,7309,"18,464",Lainnya
SULAWESI SELATAN,BARRU,7310,"9,660",Tangki/SPAL
SULAWESI SELATAN,BARRU,7310,"2,054",Lubang Tanah
SULAWESI SELATAN,BARRU,7310,"4,811",Lainnya
SULAWESI SELATAN,BONE,7311,"34,739",Tangki/SPAL
SULAWESI SELATAN,BONE,7311,"12,443",Lubang Tanah
SULAWESI SELATAN,BONE,7311,"32,973",Lainnya
SULAWESI SELATAN,SOPPENG,7312,"13,058",Tangki/SPAL
SULAWESI SELATAN,SOPPENG,7312,"4,912",Lubang Tanah
SULAWESI SELATAN,SOPPENG,7312,"3,682",Lainnya
SULAWESI SELATAN,WAJO,7313,"17,894",Tangki/SPAL
SULAWESI SELATAN,WAJO,7313,"4,720",Lubang Tanah
SULAWESI SELATAN,WAJO,7313,"7,270",Lainnya
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,"14,455",Tangki/SPAL
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,"1,087",Lubang Tanah
SULAWESI SELATAN,SIDENRENG RAPPANG,7314,"5,888",Lainnya
SULAWESI SELATAN,PINRANG,7315,"14,107",Tangki/SPAL
SULAWESI SELATAN,PINRANG,7315,"1,484",Lubang Tanah
SULAWESI SELATAN,PINRANG,7315,"7,416",Lainnya
SULAWESI SELATAN,ENREKANG,7316,"10,530",Tangki/SPAL
SULAWESI SELATAN,ENREKANG,7316,"3,682",Lubang Tanah
SULAWESI SELATAN,ENREKANG,7316,"5,607",Lainnya
SULAWESI SELATAN,LUWU,7317,"10,016",Tangki/SPAL
SULAWESI SELATAN,LUWU,7317,"3,427",Lubang Tanah
SULAWESI SELATAN,LUWU,7317,"20,254",Lainnya
SULAWESI SELATAN,TANA TORAJA,7318,"3,904",Tangki/SPAL
SULAWESI SELATAN,TANA TORAJA,7318,"16,087",Lubang Tanah
SULAWESI SELATAN,TANA TORAJA,7318,"4,266",Lainnya
SULAWESI SELATAN,LUWU UTARA,7322,"12,972",Tangki/SPAL
SULAWESI SELATAN,LUWU UTARA,7322,"6,978",Lubang Tanah
SULAWESI SELATAN,LUWU UTARA,7322,"12,013",Lainnya
SULAWESI SELATAN,LUWU TIMUR,7325,"6,973",Tangki/SPAL
SULAWESI SELATAN,LUWU TIMUR,7325,"5,809",Lubang Tanah
SULAWESI SELATAN,LUWU TIMUR,7325,"5,731",Lainnya
SULAWESI SELATAN,TORAJA UTARA,7326,"6,060",Tangki/SPAL
SULAWESI SELATAN,TORAJA UTARA,7326,"13,583",Lubang Tanah
SULAWESI SELATAN,TORAJA UTARA,7326,"4,022",Lainnya
SULAWESI SELATAN,KOTA MAKASSAR,7371,"44,091",Tangki/SPAL
SULAWESI SELATAN,KOTA MAKASSAR,7371,"2,165",Lubang Tanah
SULAWESI SELATAN,KOTA MAKASSAR,7371,"4,260",Lainnya
SULAWESI SELATAN,KOTA PAREPARE,7372,"5,892",Tangki/SPAL
SULAWESI SELATAN,KOTA PAREPARE,7372,204,Lubang Tanah
SULAWESI SELATAN,KOTA PAREPARE,7372,"1,039",Lainnya
SULAWESI SELATAN,KOTA PALOPO,7373,"4,273",Tangki/SPAL
SULAWESI SELATAN,KOTA PALOPO,7373,390,Lubang Tanah
SULAWESI SELATAN,KOTA PALOPO,7373,"2,612",Lainnya
SULAWESI TENGGARA,BUTON,7401,"4,887",Tangki/SPAL
SULAWESI TENGGARA,BUTON,7401,520,Lubang Tanah
SULAWESI TENGGARA,BUTON,7401,"5,059",Lainnya
SULAWESI TENGGARA,MUNA,7402,"8,427",Tangki/SPAL
SULAWESI TENGGARA,MUNA,7402,"5,227",Lubang Tanah
SULAWESI TENGGARA,MUNA,7402,"11,793",Lainnya
SULAWESI TENGGARA,KONAWE,7403,"9,572",Tangki/SPAL
SULAWESI TENGGARA,KONAWE,7403,"4,508",Lubang Tanah
SULAWESI TENGGARA,KONAWE,7403,"6,787",Lainnya
SULAWESI TENGGARA,KOLAKA,7404,"4,690",Tangki/SPAL
SULAWESI TENGGARA,KOLAKA,7404,"2,260",Lubang Tanah
SULAWESI TENGGARA,KOLAKA,7404,"6,147",Lainnya
SULAWESI TENGGARA,KONAWE SELATAN,7405,"5,135",Tangki/SPAL
SULAWESI TENGGARA,KONAWE SELATAN,7405,"9,177",Lubang Tanah
SULAWESI TENGGARA,KONAWE SELATAN,7405,"8,966",Lainnya
SULAWESI TENGGARA,BOMBANA,7406,"5,595",Tangki/SPAL
SULAWESI TENGGARA,BOMBANA,7406,"1,050",Lubang Tanah
SULAWESI TENGGARA,BOMBANA,7406,"9,918",Lainnya
SULAWESI TENGGARA,WAKATOBI,7407,"3,158",Tangki/SPAL
SULAWESI TENGGARA,WAKATOBI,7407,467,Lubang Tanah
SULAWESI TENGGARA,WAKATOBI,7407,"3,388",Lainnya
SULAWESI TENGGARA,KOLAKA UTARA,7408,"8,176",Tangki/SPAL
SULAWESI TENGGARA,KOLAKA UTARA,7408,"2,162",Lubang Tanah
SULAWESI TENGGARA,KOLAKA UTARA,7408,"6,308",Lainnya
SULAWESI TENGGARA,BUTON UTARA,7409,"1,546",Tangki/SPAL
SULAWESI TENGGARA,BUTON UTARA,7409,"1,835",Lubang Tanah
SULAWESI TENGGARA,BUTON UTARA,7409,"3,485",Lainnya
SULAWESI TENGGARA,KONAWE UTARA,7410,"1,860",Tangki/SPAL
SULAWESI TENGGARA,KONAWE UTARA,7410,603,Lubang Tanah
SULAWESI TENGGARA,KONAWE UTARA,7410,"2,891",Lainnya
SULAWESI TENGGARA,KOLAKA TIMUR,7411,"2,610",Tangki/SPAL
SULAWESI TENGGARA,KOLAKA TIMUR,7411,"3,367",Lubang Tanah
SULAWESI TENGGARA,KOLAKA TIMUR,7411,"3,856",Lainnya
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,"1,882",Tangki/SPAL
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,367,Lubang Tanah
SULAWESI TENGGARA,KONAWE KEPULAUAN,7412,"3,151",Lainnya
SULAWESI TENGGARA,MUNA BARAT,7413,"1,670",Tangki/SPAL
SULAWESI TENGGARA,MUNA BARAT,7413,"3,615",Lubang Tanah
SULAWESI TENGGARA,MUNA BARAT,7413,"6,320",Lainnya
SULAWESI TENGGARA,BUTON TENGAH,7414,"5,794",Tangki/SPAL
SULAWESI TENGGARA,BUTON TENGAH,7414,"2,522",Lubang Tanah
SULAWESI TENGGARA,BUTON TENGAH,7414,"4,648",Lainnya
SULAWESI TENGGARA,BUTON SELATAN,7415,"2,941",Tangki/SPAL
SULAWESI TENGGARA,BUTON SELATAN,7415,"3,083",Lubang Tanah
SULAWESI TENGGARA,BUTON SELATAN,7415,"3,553",Lainnya
SULAWESI TENGGARA,KOTA KENDARI,7471,"13,292",Tangki/SPAL
SULAWESI TENGGARA,KOTA KENDARI,7471,"1,268",Lubang Tanah
SULAWESI TENGGARA,KOTA KENDARI,7471,"2,929",Lainnya
SULAWESI TENGGARA,KOTA BAUBAU,7472,"10,648",Tangki/SPAL
SULAWESI TENGGARA,KOTA BAUBAU,7472,"1,024",Lubang Tanah
SULAWESI TENGGARA,KOTA BAUBAU,7472,922,Lainnya
GORONTALO,BOALEMO,7501,"4,519",Tangki/SPAL
GORONTALO,BOALEMO,7501,"1,099",Lubang Tanah
GORONTALO,BOALEMO,7501,"9,118",Lainnya
GORONTALO,GORONTALO,7502,"19,373",Tangki/SPAL
GORONTALO,GORONTALO,7502,"1,470",Lubang Tanah
GORONTALO,GORONTALO,7502,"23,885",Lainnya
GORONTALO,POHUWATO,7503,"3,177",Tangki/SPAL
GORONTALO,POHUWATO,7503,"1,003",Lubang Tanah
GORONTALO,POHUWATO,7503,"7,178",Lainnya
GORONTALO,BONE BOLANGO,7504,"5,306",Tangki/SPAL
GORONTALO,BONE BOLANGO,7504,212,Lubang Tanah
GORONTALO,BONE BOLANGO,7504,"8,592",Lainnya
GORONTALO,GORONTALO UTARA,7505,"2,642",Tangki/SPAL
GORONTALO,GORONTALO UTARA,7505,330,Lubang Tanah
GORONTALO,GORONTALO UTARA,7505,"9,001",Lainnya
GORONTALO,KOTA GORONTALO,7571,"10,316",Tangki/SPAL
GORONTALO,KOTA GORONTALO,7571,321,Lubang Tanah
GORONTALO,KOTA GORONTALO,7571,"2,369",Lainnya
SULAWESI BARAT,MAJENE,7601,"8,302",Tangki/SPAL
SULAWESI BARAT,MAJENE,7601,684,Lubang Tanah
SULAWESI BARAT,MAJENE,7601,"9,118",Lainnya
SULAWESI BARAT,POLEWALI MANDAR,7602,"17,825",Tangki/SPAL
SULAWESI BARAT,POLEWALI MANDAR,7602,"2,806",Lubang Tanah
SULAWESI BARAT,POLEWALI MANDAR,7602,"22,304",Lainnya
SULAWESI BARAT,MAMASA,7603,"3,834",Tangki/SPAL
SULAWESI BARAT,MAMASA,7603,"7,168",Lubang Tanah
SULAWESI BARAT,MAMASA,7603,"9,716",Lainnya
SULAWESI BARAT,MAMUJU,7604,"3,974",Tangki/SPAL
SULAWESI BARAT,MAMUJU,7604,"1,685",Lubang Tanah
SULAWESI BARAT,MAMUJU,7604,"12,919",Lainnya
SULAWESI BARAT,MAMUJU UTARA,7605,"3,048",Tangki/SPAL
SULAWESI BARAT,MAMUJU UTARA,7605,"1,012",Lubang Tanah
SULAWESI BARAT,MAMUJU UTARA,7605,"5,908",Lainnya
SULAWESI BARAT,MAMUJU TENGAH,7606,"1,511",Tangki/SPAL
SULAWESI BARAT,MAMUJU TENGAH,7606,"1,620",Lubang Tanah
SULAWESI BARAT,MAMUJU TENGAH,7606,"3,764",Lainnya
MALUKU,MALUKU TENGGARA BARAT,8101,"5,385",Tangki/SPAL
MALUKU,MALUKU TENGGARA BARAT,8101,931,Lubang Tanah
MALUKU,MALUKU TENGGARA BARAT,8101,"5,434",Lainnya
MALUKU,MALUKU TENGGARA,8102,"2,484",Tangki/SPAL
MALUKU,MALUKU TENGGARA,8102,748,Lubang Tanah
MALUKU,MALUKU TENGGARA,8102,"3,726",Lainnya
MALUKU,MALUKU TENGAH,8103,"14,872",Tangki/SPAL
MALUKU,MALUKU TENGAH,8103,"5,098",Lubang Tanah
MALUKU,MALUKU TENGAH,8103,"17,562",Lainnya
MALUKU,BURU,8104,"2,172",Tangki/SPAL
MALUKU,BURU,8104,931,Lubang Tanah
MALUKU,BURU,8104,"5,424",Lainnya
MALUKU,KEPULAUAN ARU,8105,"1,093",Tangki/SPAL
MALUKU,KEPULAUAN ARU,8105,30,Lubang Tanah
MALUKU,KEPULAUAN ARU,8105,"5,577",Lainnya
MALUKU,SERAM BAGIAN BARAT,8106,"6,094",Tangki/SPAL
MALUKU,SERAM BAGIAN BARAT,8106,"1,021",Lubang Tanah
MALUKU,SERAM BAGIAN BARAT,8106,"12,714",Lainnya
MALUKU,SERAM BAGIAN TIMUR,8107,567,Tangki/SPAL
MALUKU,SERAM BAGIAN TIMUR,8107,423,Lubang Tanah
MALUKU,SERAM BAGIAN TIMUR,8107,"7,995",Lainnya
MALUKU,MALUKU BARAT DAYA,8108,"3,890",Tangki/SPAL
MALUKU,MALUKU BARAT DAYA,8108,"1,163",Lubang Tanah
MALUKU,MALUKU BARAT DAYA,8108,"4,991",Lainnya
MALUKU,BURU SELATAN,8109,"1,493",Tangki/SPAL
MALUKU,BURU SELATAN,8109,243,Lubang Tanah
MALUKU,BURU SELATAN,8109,"3,996",Lainnya
MALUKU,KOTA AMBON,8171,"14,913",Tangki/SPAL
MALUKU,KOTA AMBON,8171,272,Lubang Tanah
MALUKU,KOTA AMBON,8171,"3,880",Lainnya
MALUKU,KOTA TUAL,8172,"2,586",Tangki/SPAL
MALUKU,KOTA TUAL,8172,120,Lubang Tanah
MALUKU,KOTA TUAL,8172,"1,641",Lainnya
MALUKU UTARA,HALMAHERA BARAT,8201,"2,957",Tangki/SPAL
MALUKU UTARA,HALMAHERA BARAT,8201,"1,238",Lubang Tanah
MALUKU UTARA,HALMAHERA BARAT,8201,"2,968",Lainnya
MALUKU UTARA,HALMAHERA TENGAH,8202,"1,445",Tangki/SPAL
MALUKU UTARA,HALMAHERA TENGAH,8202,"1,055",Lubang Tanah
MALUKU UTARA,HALMAHERA TENGAH,8202,"1,548",Lainnya
MALUKU UTARA,KEPULAUAN SULA,8203,"1,207",Tangki/SPAL
MALUKU UTARA,KEPULAUAN SULA,8203,727,Lubang Tanah
MALUKU UTARA,KEPULAUAN SULA,8203,"2,413",Lainnya
MALUKU UTARA,HALMAHERA SELATAN,8204,"3,319",Tangki/SPAL
MALUKU UTARA,HALMAHERA SELATAN,8204,132,Lubang Tanah
MALUKU UTARA,HALMAHERA SELATAN,8204,"6,075",Lainnya
MALUKU UTARA,HALMAHERA UTARA,8205,"3,393",Tangki/SPAL
MALUKU UTARA,HALMAHERA UTARA,8205,"1,070",Lubang Tanah
MALUKU UTARA,HALMAHERA UTARA,8205,"2,040",Lainnya
MALUKU UTARA,HALMAHERA TIMUR,8206,"2,272",Tangki/SPAL
MALUKU UTARA,HALMAHERA TIMUR,8206,"1,022",Lubang Tanah
MALUKU UTARA,HALMAHERA TIMUR,8206,"2,983",Lainnya
MALUKU UTARA,PULAU MOROTAI,8207,878,Tangki/SPAL
MALUKU UTARA,PULAU MOROTAI,8207,109,Lubang Tanah
MALUKU UTARA,PULAU MOROTAI,8207,"2,521",Lainnya
MALUKU UTARA,PULAU TALIABU,8208,580,Tangki/SPAL
MALUKU UTARA,PULAU TALIABU,8208,48,Lubang Tanah
MALUKU UTARA,PULAU TALIABU,8208,"1,866",Lainnya
MALUKU UTARA,KOTA TERNATE,8271,"2,788",Tangki/SPAL
MALUKU UTARA,KOTA TERNATE,8271,142,Lubang Tanah
MALUKU UTARA,KOTA TERNATE,8271,589,Lainnya
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,"5,190",Tangki/SPAL
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,42,Lubang Tanah
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,845,Lainnya
PAPUA BARAT,FAKFAK,9101,"4,339",Tangki/SPAL
PAPUA BARAT,FAKFAK,9101,"1,526",Lubang Tanah
PAPUA BARAT,FAKFAK,9101,"2,215",Lainnya
PAPUA BARAT,KAIMANA,9102,"2,447",Tangki/SPAL
PAPUA BARAT,KAIMANA,9102,363,Lubang Tanah
PAPUA BARAT,KAIMANA,9102,"1,714",Lainnya
PAPUA BARAT,TELUK WONDAMA,9103,"2,007",Tangki/SPAL
PAPUA BARAT,TELUK WONDAMA,9103,30,Lubang Tanah
PAPUA BARAT,TELUK WONDAMA,9103,529,Lainnya
PAPUA BARAT,TELUK BINTUNI,9104,"2,098",Tangki/SPAL
PAPUA BARAT,TELUK BINTUNI,9104,994,Lubang Tanah
PAPUA BARAT,TELUK BINTUNI,9104,"1,876",Lainnya
PAPUA BARAT,MANOKWARI,9105,"5,725",Tangki/SPAL
PAPUA BARAT,MANOKWARI,9105,"2,940",Lubang Tanah
PAPUA BARAT,MANOKWARI,9105,"2,081",Lainnya
PAPUA BARAT,SORONG SELATAN,9106,"1,257",Tangki/SPAL
PAPUA BARAT,SORONG SELATAN,9106,217,Lubang Tanah
PAPUA BARAT,SORONG SELATAN,9106,"1,864",Lainnya
PAPUA BARAT,SORONG,9107,"3,753",Tangki/SPAL
PAPUA BARAT,SORONG,9107,"3,053",Lubang Tanah
PAPUA BARAT,SORONG,9107,"1,231",Lainnya
PAPUA BARAT,RAJA AMPAT,9108,"2,485",Tangki/SPAL
PAPUA BARAT,RAJA AMPAT,9108,349,Lubang Tanah
PAPUA BARAT,RAJA AMPAT,9108,"1,472",Lainnya
PAPUA BARAT,TAMBRAUW,9109,"1,479",Tangki/SPAL
PAPUA BARAT,TAMBRAUW,9109,178,Lubang Tanah
PAPUA BARAT,TAMBRAUW,9109,678,Lainnya
PAPUA BARAT,MAYBRAT,9110,"3,422",Tangki/SPAL
PAPUA BARAT,MAYBRAT,9110,361,Lubang Tanah
PAPUA BARAT,MAYBRAT,9110,447,Lainnya
PAPUA BARAT,MANOKWARI SELATAN,9111,"1,926",Tangki/SPAL
PAPUA BARAT,MANOKWARI SELATAN,9111,671,Lubang Tanah
PAPUA BARAT,MANOKWARI SELATAN,9111,"1,096",Lainnya
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,"1,369",Tangki/SPAL
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,"4,330",Lubang Tanah
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,"1,157",Lainnya
PAPUA BARAT,KOTA SORONG,9171,"6,760",Tangki/SPAL
PAPUA BARAT,KOTA SORONG,9171,"2,369",Lubang Tanah
PAPUA BARAT,KOTA SORONG,9171,"2,845",Lainnya
PAPUA,MERAUKE,9401,"2,505",Tangki/SPAL
PAPUA,MERAUKE,9401,"9,308",Lubang Tanah
PAPUA,MERAUKE,9401,"1,250",Lainnya
PAPUA,JAYAWIJAYA,9402,122,Tangki/SPAL
PAPUA,JAYAWIJAYA,9402,"1,722",Lubang Tanah
PAPUA,JAYAWIJAYA,9402,"11,302",Lainnya
PAPUA,JAYAPURA,9403,"2,483",Tangki/SPAL
PAPUA,JAYAPURA,9403,"2,504",Lubang Tanah
PAPUA,JAYAPURA,9403,"4,346",Lainnya
PAPUA,NABIRE,9404,"3,526",Tangki/SPAL
PAPUA,NABIRE,9404,"3,965",Lubang Tanah
PAPUA,NABIRE,9404,"1,793",Lainnya
PAPUA,KEPULAUAN YAPEN,9408,"2,276",Tangki/SPAL
PAPUA,KEPULAUAN YAPEN,9408,"3,112",Lubang Tanah
PAPUA,KEPULAUAN YAPEN,9408,"2,678",Lainnya
PAPUA,BIAK NUMFOR,9409,"5,529",Tangki/SPAL
PAPUA,BIAK NUMFOR,9409,"7,372",Lubang Tanah
PAPUA,BIAK NUMFOR,9409,950,Lainnya
PAPUA,PANIAI,9410,11,Tangki/SPAL
PAPUA,PANIAI,9410,"6,618",Lubang Tanah
PAPUA,PANIAI,9410,254,Lainnya
PAPUA,PUNCAK JAYA,9411,64,Tangki/SPAL
PAPUA,PUNCAK JAYA,9411,"1,343",Lubang Tanah
PAPUA,PUNCAK JAYA,9411,"5,575",Lainnya
PAPUA,MIMIKA,9412,"5,562",Tangki/SPAL
PAPUA,MIMIKA,9412,"4,800",Lubang Tanah
PAPUA,MIMIKA,9412,"2,890",Lainnya
PAPUA,BOVEN DIGOEL,9413,435,Tangki/SPAL
PAPUA,BOVEN DIGOEL,9413,543,Lubang Tanah
PAPUA,BOVEN DIGOEL,9413,"4,368",Lainnya
PAPUA,MAPPI,9414,498,Tangki/SPAL
PAPUA,MAPPI,9414,"2,477",Lubang Tanah
PAPUA,MAPPI,9414,"7,455",Lainnya
PAPUA,ASMAT,9415,33,Tangki/SPAL
PAPUA,ASMAT,9415,"2,010",Lubang Tanah
PAPUA,ASMAT,9415,"9,841",Lainnya
PAPUA,YAHUKIMO,9416,12,Tangki/SPAL
PAPUA,YAHUKIMO,9416,"1,262",Lubang Tanah
PAPUA,YAHUKIMO,9416,"8,702",Lainnya
PAPUA,PEGUNUNGAN BINTANG,9417,925,Tangki/SPAL
PAPUA,PEGUNUNGAN BINTANG,9417,"7,782",Lubang Tanah
PAPUA,PEGUNUNGAN BINTANG,9417,"4,142",Lainnya
PAPUA,TOLIKARA,9418,182,Tangki/SPAL
PAPUA,TOLIKARA,9418,398,Lubang Tanah
PAPUA,TOLIKARA,9418,"3,706",Lainnya
PAPUA,SARMI,9419,306,Tangki/SPAL
PAPUA,SARMI,9419,865,Lubang Tanah
PAPUA,SARMI,9419,892,Lainnya
PAPUA,KEEROM,9420,590,Tangki/SPAL
PAPUA,KEEROM,9420,"4,378",Lubang Tanah
PAPUA,KEEROM,9420,"1,256",Lainnya
PAPUA,WAROPEN,9426,131,Tangki/SPAL
PAPUA,WAROPEN,9426,"1,415",Lubang Tanah
PAPUA,WAROPEN,9426,57,Lainnya
PAPUA,SUPIORI,9427,"1,365",Tangki/SPAL
PAPUA,SUPIORI,9427,63,Lubang Tanah
PAPUA,SUPIORI,9427,604,Lainnya
PAPUA,MAMBERAMO RAYA,9428,89,Tangki/SPAL
PAPUA,MAMBERAMO RAYA,9428,227,Lubang Tanah
PAPUA,MAMBERAMO RAYA,9428,372,Lainnya
PAPUA,NDUGA,9429,0,Tangki/SPAL
PAPUA,NDUGA,9429,0,Lubang Tanah
PAPUA,NDUGA,9429,0,Lainnya
PAPUA,LANNY JAYA,9430,3,Tangki/SPAL
PAPUA,LANNY JAYA,9430,"3,097",Lubang Tanah
PAPUA,LANNY JAYA,9430,"2,529",Lainnya
PAPUA,MAMBERAMO TENGAH,9431,0,Tangki/SPAL
PAPUA,MAMBERAMO TENGAH,9431,301,Lubang Tanah
PAPUA,MAMBERAMO TENGAH,9431,386,Lainnya
PAPUA,YALIMO,9432,2,Tangki/SPAL
PAPUA,YALIMO,9432,"2,107",Lubang Tanah
PAPUA,YALIMO,9432,"2,782",Lainnya
PAPUA,PUNCAK,9433,3,Tangki/SPAL
PAPUA,PUNCAK,9433,"4,156",Lubang Tanah
PAPUA,PUNCAK,9433,"7,167",Lainnya
PAPUA,DOGIYAI,9434,47,Tangki/SPAL
PAPUA,DOGIYAI,9434,"1,930",Lubang Tanah
PAPUA,DOGIYAI,9434,"2,606",Lainnya
PAPUA,INTAN JAYA,9435,0,Tangki/SPAL
PAPUA,INTAN JAYA,9435,201,Lubang Tanah
PAPUA,INTAN JAYA,9435,5,Lainnya
PAPUA,DEIYAI,9436,10,Tangki/SPAL
PAPUA,DEIYAI,9436,"2,901",Lubang Tanah
PAPUA,DEIYAI,9436,80,Lainnya
PAPUA,KOTA JAYAPURA,9471,"8,384",Tangki/SPAL
PAPUA,KOTA JAYAPURA,9471,"4,093",Lubang Tanah
PAPUA,KOTA JAYAPURA,9471,"3,699",Lainnya
